Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,-460890.288459097,-35.97964734310869,-53.06725153074993,-101.21437003906651,-4103.369282783502,-93747.73998463272
0.48,-460901.01729643554,-245.39809130938002,-357.6991172551758,-664.0489362262308,-22120.661604777473,-59299.73219972946
0.481,-460902.268994125,-848.2825662758065,-1215.4584090925741,-2167.823972573123,-53816.447661164726,190288.25968446326
0.481,-460887.2486218511,-2057.759533203276,-2880.1924777464137,-4855.958928974445,-77519.0836058,108229.87080176067
0.481,-460883.9405636717,-4040.8892891419455,-5488.121102536416,-8584.13625619407,-67141.20627882727,-59787.46173984985
0.481,-460883.9405636717,-6922.406982768358,-9059.436424422822,-12861.93435887952,-15401.580010419717,-30582.035808149565
0.481,-460887.2486218511,-10788.44350497965,-13505.890366335796,-16946.7881794434,60059.98676684444,-71887.65348120751
0.481,-460889.30498234095,-15690.198327777847,-18643.525394361128,-19973.685677025605,127250.22046758783,-25245.848630982393
0.481,-460882.1524241153,-21647.540726983538,-24209.55617279895,-21100.826151246827,157587.015211469,17326.327334019326
0.481,-460880.4536915367,-28652.520662800296,-29882.31317002166,-19650.837216952845,139724.12567536245,6261.044466857798
0.481,-460877.9502961577,-36672.774182765344,-35303.11196127902,-15228.933998360062,82878.0373335372,27347.323332804444
0.481,-460885.0134474056,-45654.808484257584,-40098.90896908115,-7803.22056949722,9933.492660255932,1716.0532470202597
0.481,-460882.0630171375,-55527.15038583391,-43904.64492046776,2262.383296421277,-54342.327421417554,-2189.5524026818166
0.481,-460887.06980789546,-66203.3439089303,-46384.26411797754,14226.026407245608,-93454.83272487868,-3098.6704884947685
0.481,-460886.3545520729,-77584.78731768999,-47249.523423887535,27033.90318133141,-103471.95454662456,-8947.639291966567
0.481,-460882.3312380709,-89563.40139383274,-46275.85349174713,39426.07373206661,-90982.2616166878,1231.5193192007428
0.482,-460880.09606362536,-102024.12168198508,-43314.70279442776,50069.528513627796,-67296.57438036225,-818.5608426389517
0.482,-460882.3312380709,-114847.21153749833,-38301.97989837269,57703.12852306198,-42507.03079041523,2031.5364567942306
0.482,-460894.4011800768,-127910.39398043441,-31262.394124757946,61278.09226785632,-22079.57803264225,2306.365567224755
0.482,-460898.42449407873,-141090.79865166385,-22309.67197215013,60078.56142347617,-6716.384838221791,-591.5719655512221
0.482,-460890.8249009639,-154266.71966865292,-11642.796001692372,53809.2648555067,5519.068303071761,671.7185612304602
0.482,-460890.1990521192,-167319.1860642118,461.42400706643815,42641.0610089784,16589.760081158413,-1090.1525449766632
0.482,-460891.271935853,-180133.35283710473,13658.995358581813,27209.73791780255,26857.91050530767,-369.7862730887864
0.482,-460891.5401567865,-192599.7170293031,27552.04782607455,8568.40383548504,34986.6820865363,61.21332438317768
