Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-648645.4783255432,1.8868574684915984e-06,4.352941118668241e-09,5.704521299776388e-10,5.147740012034774e-10,-2.9103830456733704e-11
0.0,-648662.7338722628,-0.0013451766438095092,-0.0019868121650006287,-0.0037894246672465215,-0.15362849229313724,-3.509877616597805
0.0,-648692.595802855,-0.011516875072722144,-0.01683038519807667,-0.031419501299296826,-1.094049934749819,-8.294165103638079
0.0,-648652.5414767911,-0.0445301307229542,-0.06406997121834479,-0.11539048865353152,-3.0914694938492175,11.429660214373143
0.0,-648550.2598941637,-0.10268923002055885,-0.14372042977645094,-0.24208801686972947,-3.5560256045928327,42.33904237404931
0.0,-648531.9314637103,-0.15500008631291706,-0.2049603492411478,-0.29621845729678853,2.212942056897191,5.123419290728634
0.0,-648562.598057103,-0.1465348191753577,-0.16402647019901906,-0.11494979073316358,14.35961840521577,-60.533178719109856
0.001,-648527.9975566862,-0.02448066344718569,0.052016050132024816,0.4054479652581051,25.264758142967366,-27.967684477334842
0.001,-648439.9316835322,0.2626089771023956,0.5028283957072404,1.295009751592488,26.840255664174947,41.04659610131057
0.001,-648389.1485201297,0.7850510055970759,1.2619231118609946,2.5620007007004233,18.574090699493354,28.99823468521936
0.001,-648423.3913926353,1.629779591266761,2.409146449532969,4.178513528098989,5.434813563129865,-28.176376595074544
0.001,-648411.5896715629,2.8749531865069713,3.9888235693529026,6.005502737530776,-8.947399893785587,-32.81213311041938
0.001,-648354.1903918016,4.581117470202507,5.995246032588156,7.787720388005567,-22.83061736104628,22.797167299111607
0.001,-648348.8259731324,6.803267478917711,8.391930006894214,9.22795494017845,-33.14744327039989,23.366978129837662
0.001,-648395.6752295108,9.588239297246218,11.110191855158973,10.023241784508542,-37.13897931922838,-26.325064535514684
0.001,-648417.3117181435,12.955704595843443,14.025068075409834,9.856930402035857,-35.757922215623694,-16.817344059585594
0.001,-648364.1145663399,16.897007551644798,16.9609708455568,8.450301236809509,-31.34580027181528,29.98339487015619
0.001,-648457.8130790965,21.387101100929605,19.71901364904845,5.649069599770115,-24.21562544322842,8.747024395182962
0.482,-648316.1924262276,26.39042517200039,22.095732706087034,1.474427741073498,-13.298815786664818,0.8674232139019296
0.482,-648328.7094031227,31.877095680997982,23.916627493800718,-3.8212133488194695,3.1778078289789846,36.944765104708495
0.482,-648335.9513683262,37.829841048830446,25.05358197784747,-9.760147839749266,24.699925489364432,-41.435995806299616
0.482,-648275.1546234078,44.230470610965725,25.409241093425038,-15.73557262351963,45.17212713577101,-31.81828762649093
0.482,-648167.0615872218,51.06855974746978,24.9331507563231,-21.058069670989184,57.82221765705253,54.44612854751176
0.482,-648166.4357383772,58.35880357253187,23.648097344613603,-24.991099574165418,60.33151286892098,-11.708159106696257
0.482,-648187.7145990985,66.12558897473826,21.623899544751097,-26.892438137491496,52.03773250820359,-47.25370157629368
0.482,-648141.2229706316,74.37902750229625,18.93725743063648,-26.365519558913974,32.001871925781415,-0.9854138936498202
0.482,-648068.3562837072,83.12080436629245,15.676790693202705,-23.289034173895942,3.3868754701634316,38.93600558524486
0.482,-648055.1240509896,92.36048538156189,11.963219879094552,-17.78539515502655,-24.88714746585447,17.604006123903673
0.482,-648079.7109698905,102.10789994794803,7.932410511851401,-10.235280484537839,-44.44775937522081,-35.032855124532944
0.482,-648057.98507428,112.35502712545068,3.7028946004410983,-1.2923142676339126,-53.043177111204386,-13.297430058039026
0.482,-647999.1552828735,123.07848445501865,-0.6241737974776953,8.196598689597721,-52.36951780865638,27.598141564492835
0.482,-647997.5459572728,134.25377510479655,-4.946619379304181,17.325080493575854,-44.00800924229043,11.36284378785058
0.482,-648074.2571442435,145.84794028031013,-9.17518571232766,25.200329360036733,-30.676319318102287,-35.80153043655446
0.483,-648100.989830612,157.79582815873164,-13.270620709134839,30.968875241672208,-18.16388250276941,-25.064177369407844
0.483,-648046.0939462298,170.00101210573044,-17.240848224111033,33.91655873937924,-10.644688322002366,44.12354895111639
0.483,-648013.1921783915,182.3649084293082,-21.094261603713974,33.63533765861189,-5.118400583782204,46.55759917845717
0.483,-648077.5652024228,194.79860815042045,-24.819968690647727,30.09814516658571,4.571815874409367,-27.58558253594674
0.483,-648076.4029117111,207.2060003591751,-28.412218819144798,23.604710418228507,19.131684236037472,-40.74288978887489
0.483,-647999.5129107849,219.48304199664165,-31.87034468004873,14.74286504895639,33.95547314992018,26.811087674082955
0.483,-647924.947491282,231.54593250551787,-35.156005768748045,4.403258134055648,45.87804256281288,38.19203562356415
