Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-640827.1063360103,1.8641144592379533e-06,4.300474643059715e-09,5.636024980049115e-10,5.084075382910669e-10,-4.3655745685100555e-11
0.0,-375241.9799854732,20.733047070197912,30.579669517386222,58.32414335621425,2364.540708971612,54021.544806548045
0.0,-375302.6873234138,141.4038848454467,206.11416203930668,382.6393283643272,12746.296420141427,34157.49148751235
0.0,-375327.72127720376,488.7798632711059,700.3453753553501,1249.0928825343572,31007.949368905836,-109666.25605107252
0.0,-375291.2432302527,1185.6376729065028,1659.5015855751153,2797.8739393991054,44661.239071389384,-62333.29764044775
0.001,-375266.0304625071,2328.217109755973,3162.0474513269414,4945.799557405167,38677.84733120865,34489.81149985848
0.001,-375238.4931133381,3988.391646589442,5219.628992674251,7410.348913742168,8867.804303980714,17610.531216959935
0.001,-375219.0917991509,6215.809623107183,7781.439743020195,9763.780221966195,-34602.94126912074,41402.33576074659
0.001,-375219.0917991509,9040.002112138023,10741.540700951327,11507.813160366253,-73304.1020938772,14525.748329732378
0.001,-375234.9168342253,12472.44827786914,13948.569848566587,12157.50513583055,-90774.72947823246,-10001.577597020005
0.001,-375273.89827655535,16508.588037933932,17217.215692032445,11322.575403684603,-80484.22588949434,-3607.227830384116
0.001,-375258.87790428137,21129.7796043353,20340.810349280913,8775.47493983748,-47744.63201117532,-15742.479251887511
0.001,-375251.0100902331,26305.19929025055,23104.394643015014,4497.691131062302,-5735.953350401191,-958.1266472796124
0.001,-375254.67577632377,31993.664118716613,25297.60608695205,-1301.2340721375767,31281.610974302588,1266.7168277133314
0.001,-640589.3731819837,38124.645187704824,26696.239815135676,-8252.25868330964,51449.85349004822,-52200.52594546693
0.002,-375254.1393344569,44582.905639178505,27050.462010651077,-15897.521629205758,49219.03670541658,24983.092132896578
0.002,-375242.7846482736,51258.63564854724,26171.515972526355,-23579.58951914383,34164.36194344903,142974.30932685733
0.002,-375248.14906694286,58089.50908042115,24001.252199364182,-30394.60653663303,25136.404040255475,-46773.38519580353
0.002,-375273.4512416663,65033.051715508154,20570.430523099785,-35392.6744013021,30485.170528847713,-97905.4080959522
0.002,-375280.1567650029,72043.16308496858,15960.04527175879,-37770.196141403,42529.37857360588,15485.375731907014
