Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-535156.1051793224,1.5567260192028698e-06,3.59133878191642e-09,4.706635081674904e-10,4.247340257279575e-10,-4.3655745685100555e-11
0.0,-535137.5979349135,0.0014463346781781183,0.0021309415147143795,0.004064306295603615,0.16477252898312145,3.764480137921055
0.0,-535147.1644815403,0.009108769621974488,0.01326201397071003,0.024564198611301435,0.803088411452336,0.435227489011595
0.0,-535090.7486785351,0.033374969147700995,0.047878051296130764,0.08565512339865222,2.204129454905342,2.60330863231502
0.0,-534956.0123629585,0.10557998363447041,0.1497236122888097,0.2608669556493908,5.902994068455882,34.268589273589896
0.0,-534900.222408798,0.2994804639756907,0.42036422174079746,0.715634972953211,14.63783639833673,10.037703186870203
0.0,-534901.9211413767,0.7235333150400649,1.0008445523647822,1.6464320607027219,27.10856436060658,-62.0573228954745
0.001,-534849.6180593512,1.4915712011152138,2.019877724317894,3.1552915249141904,35.046998301791064,-34.68093530215265
0.001,-534728.739825337,2.717991814902504,3.580263109066543,5.215818498367156,30.421440798276308,39.66193569144525
0.001,-534639.4222544936,4.536969535677542,5.782490061485774,7.72807539360015,14.00992266600133,36.279278128335136
0.001,-534635.0413125803,7.102577030107881,8.719595372738894,10.524687480305843,-6.618618590546248,-22.113503838292672
0.001,-534599.5467423853,10.562618570919852,12.433602666022239,13.311441983401096,-25.337356080234713,-37.81213268588181
0.001,-534520.3321600356,15.044468679618468,16.89332625014157,15.667654805937318,-39.73139440919476,14.509072929387912
0.001,-534480.7248688609,20.66285330583456,22.00877485211319,17.13256028013197,-47.938014886045494,23.085627326800022
0.001,-534502.3613574936,27.517257896774126,27.632681594134887,17.268210624381737,-48.79360735867067,-20.95428007960436
0.001,-534516.2194390559,35.671675957337015,33.538621290753454,15.672440158067559,-44.347184809334976,-20.302614671221818
0.001,-534440.7599497748,45.149097016467316,39.42530329541312,12.037987237028005,-37.61566534751091,26.829090822080616
0.001,-534459.9824500063,55.946740478539695,44.955024323958106,6.263503787403195,-28.400843595201877,26.999880394214415
0.482,-534260.8731103984,68.05507214011635,49.79835951228972,-1.453494175987899,-13.253010778345924,18.23406631940452
0.482,-534234.7662728747,81.47987588704503,53.68156755249163,-10.559432250815973,11.516787105540061,22.294092218900914
0.482,-534219.7459006007,96.24039630488713,56.39447428935291,-20.20953939360774,43.43413826321557,-66.86013778422785
0.482,-534144.6440392309,112.3437598492772,57.759979999619816,-29.438643419324805,70.7544559691587,-44.40441202792863
0.482,-534003.6492352068,129.78818199407004,57.64550960851337,-37.25854358625317,81.45290601201032,59.05246791303216
0.482,-533962.9690602982,148.5834706803188,55.9979124675899,-42.71025304075863,72.71427906844019,9.293363039658288
0.482,-533947.501653135,168.74183210581293,52.830103407724636,-45.005434275051826,48.91026258856982,-34.84348024033534
0.482,-533878.032431368,190.25537234474717,48.18568818004856,-43.68589766533205,16.139816480318586,-6.409348947723629
0.482,-533780.1317906537,213.0987158429178,42.14078307531904,-38.668047738589166,-17.901149513306336,29.20325668453006
0.482,-533731.4049877411,237.2438593112785,34.82294630713743,-30.211488578290357,-44.04394879405481,14.616894369770307
0.482,-533733.9083831202,262.65452686988016,26.397402652123617,-18.914644804012,-56.73571157022525,-33.06253677114728
0.482,-533691.5294756329,289.2684303465981,17.034476906431493,-5.70894845400386,-57.60830396027632,-16.169922133660293
0.482,-533596.1322302977,316.9994720697945,6.907650727527766,8.243762102563196,-51.42615228122759,31.088308269070694
0.482,-533560.0118112578,345.7555431102787,-3.7849887727909532,21.72117632857214,-40.542538469974716,20.13090620956791
0.482,-533616.96405613,375.43408617404793,-14.833625709832688,33.54530166594654,-26.469338485008848,-39.58100753802864
0.483,-533633.9513819161,405.8954355935712,-26.06244305197105,42.61792405903732,-13.783953111733354,-35.337329148402205
0.483,-533554.2003576994,436.9601190409188,-37.33687661468724,48.02470772506864,-6.557091714133094,42.389833009961876
0.483,-533486.1616475775,468.44078525866513,-48.517421724665176,49.22187734916608,-1.8971232631965904,56.54949089617003
0.483,-533521.4774038169,500.1604148769551,-59.43533928771883,46.135038135928426,7.031134370151449,-20.193257885912317
0.483,-533506.8146594543,531.937120896611,-69.92015480150312,39.105657604548526,21.710986751832024,-47.11790168946027
0.483,-533402.8343442482,563.5807113346068,-79.80953113346104,28.832100878250586,37.294039355312634,20.462482126269606
0.483,-533290.360366149,594.9217943949142,-88.9108302542125,16.37018563051231,49.79673927948534,43.390497433865676
0.483,-533279.1844939213,625.8296822827964,-96.98228312487352,3.0580468926980444,58.088959696583515,-20.83392718633695
0.483,-533263.0912379136,656.1935957802237,-103.77193101308228,-9.697185830443857,59.203553228283454,-51.94060843824991
0.483,-533174.1312949815,685.9048326575503,-109.05519763571738,-20.62724894899648,48.47036589662457,2.8164164245536085
0.483,-533057.9022238138,714.8705514881013,-112.62393165382352,-28.692682398306033,26.291976186465945,46.342000663105864
0.483,-533048.6038981205,743.0282106580642,-114.27453737613516,-33.14398381197306,-0.18964888878235797,-0.7415936443867395
0.483,-532983.6944322222,770.3331155037419,-113.83659501360273,-33.62968604030114,-23.56347751035446,-32.90674675897753
0.483,-532903.9434080056,796.7476196683319,-111.19733824867608,-30.25195764253833,-40.062783786121145,10.804622380033834
0.483,-532910.0230824975,822.2421807682176,-106.30579078612138,-23.53526271112169,-48.75139605683944,-1.9519370733905816
0.483,-532999.1618393853,846.7759288264948,-99.20464271229484,-14.40802117775769,-52.48830625898063,-50.247753119518165
0.483,-532970.7304204381,870.2701707610047,-90.06768426362183,-4.155222082062707,-56.71769729301286,3.399048090024735
0.483,-532859.3293260729,892.6239895351945,-79.16815946259393,5.795223703807906,-61.32660502415456,82.58653556431818
0.483,-532800.5889416443,913.7563385301277,-66.80457441555424,14.1689447936931,-56.842586749411566,45.58329602438607
0.483,-532824.7288256561,933.6145395530514,-53.27766549982965,20.0070033011568,-34.436401805314745,-51.059733655376476
0.483,-532799.1584299993,952.1498055024022,-38.91736320502856,22.685484775365325,2.517066606433218,-55.000180253366125
0.483,-532692.3170915028,969.3125687193079,-24.078899970720393,21.955295610865534,40.93863597878135,19.07416751916753
0.483,-532608.72156724,985.0765760078508,-9.095622208745148,18.022162635085877,69.28756470630015,36.76708542741835
0.483,-532610.9567416855,999.4471259004293,5.742205764879444,11.523491140425122,82.16632717455741,-19.905264789937064
0.483,-532571.2600435329,1012.4407582627231,20.163644318659337,3.3742338701698884,77.62563053309987,-32.71933165678638
0.483,-532469.6043097501,1024.0767055942342,33.910517846612834,-5.3741557395233315,57.32935843495852,23.587762128168833
0.484,-532370.7201922799,1034.3943560705836,46.76918030855923,-13.605959030256031,29.072493695615776,34.426250011718366
0.484,-532362.5841572981,1043.46017400723,58.58412465747951,-20.24932315405826,3.0489847943517816,-19.9503883443831
0.484,-532335.3150290627,1051.3473731647566,69.22866450203057,-24.454671707949714,-15.891105168524518,-39.83555252449878
0.484,-532262.6271560941,1058.120831173165,78.58343199010542,-25.722723982278694,-29.253183032255038,7.500998562114546
0.484,-532146.576898882,1063.8493978857707,86.55640208220814,-23.906216806364938,-38.57799098484975,40.57547192503989
0.484,-532142.9112127913,1068.6181932574698,93.10187575055642,-19.174379140680912,-42.47175594796772,-0.41583905123115983
0.484,-532134.7751778096,1072.5127909127202,98.19596722586803,-12.028208069240918,-40.75552631963728,-43.2400383274653
0.484,-532108.578933308,1075.5976680110898,101.80406653539637,-3.2938250186219307,-36.72371986507187,-8.387798369964003
0.484,-532039.9143743414,1077.9187410636885,103.88621076353911,5.993063979230811,-32.94653556772755,31.515532296834863
0.484,-532032.8512230935,1079.515675767641,104.41791365461165,14.750289258762322,-28.124175121251938,12.540524556738092
0.484,-532061.550862974,1080.4167125625768,103.38463987240567,21.959201136200164,-20.205549432214866,-22.169791302701924
0.484,-532030.7054556258,1080.6255318991225,100.76489864401509,26.741412758389032,-9.871020998154563,-8.989752257766668
0.484,-531950.5073965201,1080.1301218738618,96.54731761220567,28.483285667167166,1.689708087668805,37.18818846324575
0.484,-531947.8251871854,1078.9225565420463,90.76347671409121,26.957054263574292,15.120753787082322,10.676925715015386
0.484,-531990.8299435175,1076.993360258951,83.48068889954632,22.318135914589718,29.31549279587034,-45.72565097078041
0.484,-531927.3509892644,1074.3156575837588,74.7785548315718,15.031363634995884,39.34519536046628,-6.873532744051772
0.484,-531802.0024063591,1070.8619267973022,64.77411718491541,5.8625046395665095,42.37596575250609,56.89484775769233
0.484,-531731.6391148138,1066.6366564875887,53.668307147423654,-4.120747680956242,41.89220127142198,21.92278378100309
0.484,-531742.3679521523,1061.6752205583712,41.73727283198115,-13.68689770111969,41.67375405027906,-52.42371245192771
