Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366,76525.57808465697,5.974010260487057,8.811212131051317,16.80549226500212,681.3176895301401,15565.74346671402
0.366,76852.5394025492,40.770940780449216,59.42930198059569,110.3291669946986,3675.7787973066675,9912.187962147022
0.366,73836.931447617,140.78535750987857,201.71814167994518,359.7486810973639,8924.36449348514,-32166.7932434943
0.366,72543.39129249947,340.55947811150565,476.5914504449176,803.1774298178561,12752.89043388928,-18755.211918167217
0.366,74781.24794736481,666.3321049912071,904.5745390109219,1413.1705175746715,10808.546940383645,11385.024359514344
0.366,75774.47006398083,1137.666199394469,1487.6888625877853,2107.2303048999142,2062.9187065646556,6851.192549754227
0.366,73147.33542768186,1768.4203610542434,2211.2834598555382,2764.50627557133,-10332.237251307128,10538.716690383202
0.366,71550.25858286126,2566.4730873374497,3044.8053425444105,3244.2718188947565,-21107.558600685396,2276.2620679410265
0.366,73914.98373925492,3533.9710109248767,3944.0867870098023,3408.7391275222326,-25774.76016219719,-1997.2275822978172
0.366,74791.7979707477,4668.794069518416,4856.002863602221,3148.8853512607266,-22597.543425665623,618.3588996976123
0.367,72395.60155816097,5965.489575625747,5722.614391827201,2404.5505654669205,-13084.879575612948,-5404.592632148391
0.367,70154.16862418278,7414.916419357291,6483.485645320057,1174.2413232839538,-1054.6746897414637,-2000.8911729683005
0.367,72303.69118496076,9004.305420773382,7078.644450199854,-481.2292858094285,9323.030107531431,1252.2259769115171
0.367,73521.0565949746,10718.621541929599,7453.348919656204,-2439.1537001615984,15424.116635289642,2426.4119509662723
0.367,71552.76197824025,12541.594245185877,7561.9830478305885,-4524.331824530409,16841.116106886908,854.7577625749018
0.367,68456.24070837983,14455.333231459628,7369.333864375167,-6529.341474196806,14739.169552865951,-2269.7164331163076
0.367,69090.04677415453,16439.967345953606,6851.406875066425,-8238.719342099117,10829.702032364976,225.5883324793067
0.367,71225.89006732585,18474.66353283775,5997.7811580086845,-9450.318448807182,6677.535566540187,1781.306607155053
0.367,70183.67292686379,20538.928507586217,4813.742457165868,-9995.018018325474,3296.6777708390205,160.38064302972998
0.367,66819.10953749533,22612.542201800017,3319.66633163952,-9757.534221296019,899.2141195010007,-1922.5583558214676
0.367,66643.06719816533,24674.877506911427,1548.8787767255476,-8693.537205934648,-946.8136211081952,-953.2204734391162
0.367,68820.30592206787,26705.417755359314,-453.17795250560175,-6835.813793388084,-2698.2898300818088,2021.701937857717
0.367,68391.33124248162,28684.984305709157,-2629.192607560902,-4290.5999304178695,-4356.038835489305,1018.2960037608245
0.367,64969.27916637411,30595.80591485973,-4912.422588027863,-1230.1620086413968,-5600.339342227319,-1709.041865693618
0.367,64017.89951537842,32420.680918388218,-7230.789360519527,2118.613245442218,-6180.037940524343,-1127.9521254643569
0.367,66170.64072735795,34143.13484946686,-9509.593417239823,5494.2579122427105,-5995.348438805397,1526.1279255929567
0.367,66453.61381216215,35748.567987432645,-11672.785315598272,8627.099873676152,-4997.025400625987,1427.7942608868943
0.367,63321.06153023977,37224.49175327825,-13645.609489873206,11263.536164160172,-3296.5046732601104,-1415.6354348088717
0.367,61694.48038273816,38559.61252977414,-15358.842752809318,13185.398279617528,-1316.1408765400263,-1591.7618914614468
0.367,63677.25892987954,39743.62341444245,-16751.65609367702,14228.387824907666,425.74349280690535,1190.8644285812552
0.367,64595.73681303702,40768.185686173645,-17772.31285834127,14299.161893087808,1690.808515391273,1708.3604104313072
0.367,61849.78030321364,41627.3089889559,-18379.403672660377,13384.001390849411,2525.3516417448764,-949.7488556260432
0.367,59541.38154284735,42316.42020053665,-18544.61880824792,11546.472399154833,2963.6624290500827,-1860.2650532993466
0.367,61144.80628309325,42831.824444720514,-18254.38202753709,8919.831600289472,2964.0694981257593,716.3524017444815
0.367,62617.69683572017,43171.50113409226,-17508.916167078125,5697.714436854597,2616.2171160943126,1967.0031127550246
0.367,60472.3764028998,43335.66348064801,-16321.188604048983,2119.1033596201482,2143.705178270044,-443.47728802325764
0.367,58044.44051318652,43325.96102625637,-14717.452978702106,-1554.2177544672786,1642.5640944647503,-1928.824708363847
0.368,60012.556315965216,43144.802354314284,-12737.131050193873,-5060.949446623984,1036.4342281751358,391.29789743274523
0.368,61478.29431036644,42795.99762010837,-10430.274108388712,-8158.736450734266,334.614117160638,1889.9173605568085
0.368,59761.32270828757,42285.272882980564,-7854.918697305935,-10640.858873270834,-298.95792791335293,-459.7515769246402
0.368,57027.346733492224,41619.42579129888,-5076.268760540299,-12353.428574156562,-782.6422634019218,-1940.3775905081457
0.368,58721.966591115786,40805.51795789161,-2165.6071553286824,-13207.320923150271,-1188.1623895415496,285.5555497012374
0.368,60722.71594079924,39851.440861041774,803.0094335018046,-13180.127413854549,-1508.8011131677413,2041.1731883878674
0.368,59688.63483531891,38766.58959376471,3756.210981848493,-12312.359635835517,-1585.0480398838724,33.83715832484813
0.368,56742.85373006508,37561.160568574065,6622.594225163563,-10702.94977573212,-1360.144326168448,-2070.8534876192552
0.368,57006.604314637705,36245.0999542555,9333.370224928507,-8501.301196578077,-1012.5435538877197,-480.4431301226268
0.368,59842.23602321578,34828.37056187078,11824.865451672407,-5891.763865310717,-710.8838590637179,1972.1713235820353
0.368,60274.25054004795,33321.91712304407,14041.819152287288,-3074.229951762745,-397.6642584526926,1107.313902301461
0.368,57692.44524150434,31737.48777193681,15938.597674804427,-248.25376293744895,31.847398430409044,-1715.3569225567244
0.368,57431.1086453329,30086.519238967976,17478.654010692946,2398.8731709665753,477.92786017470024,-1404.5997601921154
0.368,60375.99568080851,28379.98465279342,18635.136937520452,4705.063287324208,757.6424087193576,1453.250171076441
0.368,61623.84887025939,26629.29067421654,19392.735787542595,6546.499408802698,867.2145226908506,1423.7165932476564
0.368,59427.83468101439,24846.351439643477,19747.880102282295,7844.16751457074,913.5200944827751,-1293.4368093530938
0.368,58545.29840294104,23042.514053686933,19706.853389592445,8562.871944668252,870.7201539533818,-1595.979742582611
0.368,61337.74654123146,21228.163243875853,19284.67374494213,8708.868953272677,635.4832222101593,1097.5428051223425
0.368,63255.0791806077,19413.57212058888,18505.61111512877,8328.147243823381,276.7707369637542,1777.6158649262325
0.368,61536.94528781716,17609.250954754647,17402.677700436016,7500.284737232278,-5.056017558147801,-872.246738265676
0.368,60498.48324042359,15825.034324739254,16015.005796251295,6326.5085627213375,-156.02169759389278,-1801.7362861418333
0.368,63549.22813763954,14069.592297622949,14385.772956769159,4918.436064066202,-280.98485859453615,789.1793810148592
0.368,65172.769447895225,12351.194459289025,12561.967155684595,3390.867875866707,-396.99963681720794,1686.7089717361232
0.368,63639.529185238986,10678.057190979956,10593.462166715963,1853.9808093248184,-416.8983442563074,-897.8683250065005
0.368,61851.12140788096,9057.422630003857,8530.181584464446,403.08750201589305,-370.7313347028238,-1771.01521869106
0.368,64461.17931141607,7495.002031132436,6419.92949095574,-888.1730201126219,-396.5041634010091,725.9024127378561
0.368,66497.87026618366,5995.774811488477,4308.416125522725,-1968.029498512308,-485.3829623670084,1973.1814105711965
0.368,65380.10422946265,4564.615660344224,2239.133061217615,-2805.290609145331,-463.98094628748754,-380.726005381719
0.368,63024.76680574022,3205.560249019719,251.3029016645944,-3390.4425239866323,-277.5708897667114,-2047.876810170501
0.368,64887.65059562333,1921.080731342068,-1621.940059260653,-3734.8870761017606,-76.61101375165072,98.54672474631661
0.368,67291.62541528052,712.7392677694038,-3353.051562796072,-3864.5707584109605,40.75881861031303,2012.4260107305872
0.368,66627.51038402443,-417.96679822730516,-4919.119912378084,-3812.611661632956,157.71899467308913,158.84915580811503
0.368,63917.67429324082,-1470.0986743567287,-6302.787502343741,-3616.2660900686515,320.66890480384154,-1990.2652834837918
0.368,64813.62161798735,-2444.134694067381,-7493.526988436291,-3315.320525210621,403.68514339831904,-437.9652525646725
0.368,67420.46087032091,-3341.5336956678543,-8486.751937431616,-2947.032242208455,321.9380413549345,1935.9037556071034
0.368,67173.96583246777,-4163.748727392629,-9281.969725365017,-2540.5398195002576,197.42773734836783,698.5712011749492
0.368,64332.612077309146,-4912.451313967953,-9882.697727519218,-2116.4720495226484,159.27078697109164,-1839.5187225087047
0.368,64196.981691954345,-5590.45803695657,-10297.346665790916,-1689.8233224647875,138.1362605863901,-937.5709823520756
0.368,66912.98686420762,-6201.529483245635,-10538.29020040852,-1270.0823586737065,27.252688050347842,1724.031628196055
0.368,67230.4710424508,-6749.297078441457,-10619.584849401936,-859.4878100921736,-95.36312499100666,1204.7928057008412
0.368,64598.68724330512,-7237.187481186157,-10556.244502661115,-455.1652843994096,-98.52134949629158,-1539.316816807741
0.369,63634.611801458814,-7669.347140529584,-10365.05741574598,-54.56523670743108,-36.432299442610656,-1390.2178173506309
0.369,66334.88134561555,-8050.703914032679,-10064.0967455381,342.1623446292559,-47.759821173175965,1360.6732436647508
0.369,67244.68675192437,-8385.921308057552,-9670.608595013508,733.6455597448079,-102.82692062148556,1559.517225222111
0.369,65007.5453528816,-8679.077568846666,-9200.121563555134,1116.8327094354343,-69.43354247136051,-1160.0188584460702
0.369,63319.18398370552,-8934.554114652356,-8667.49345689801,1483.4155730551686,28.64507367993224,-1712.659609069622
0.369,65790.21403672863,-9157.36784743107,-8087.1687210910495,1818.978051125628,46.15737745343574,932.4878497032332
0.369,67274.01224064974,-9352.231065472572,-7471.583472974633,2106.886383111385,-18.87923387594708,1838.611866357447
0.369,65574.56440622383,-9523.006743128086,-6830.302018284461,2331.2647282624052,-24.00955057012561,-682.6153240523199
0.369,63164.9569469639,-9673.50753930222,-6171.301934608592,2476.036922446544,51.1822373754934,-1954.7742569748607
0.369,64587.33255712182,-9808.145570864466,-5502.071407256157,2524.8352989984833,60.811563578034225,277.89730740843515
0.369,67180.04550695962,-9931.19916346211,-4828.638111885915,2465.3388675189694,-40.80805339008441,2082.413637718204
0.382,66562.60091812622,-10045.904602517929,-4154.414522895223,2293.652082433354,-96.18721365219164,302.88333649561173
0.398,64064.74877175674,-10154.900041205858,-3481.1774525863284,2013.71799607326,-0.878633769521457,-2033.5139183398223
0.415,64979.7397827792,-10261.114484698732,-2810.7333694545264,1634.8264021137988,126.78797834459601,-618.8862952600102
0.453,67916.1331553618,-10367.404892384367,-2144.6577490924687,1172.5625412025065,156.31945819162274,1874.4532353789582
0.453,68114.08020425799,-10475.604125536698,-1483.1518208861676,650.8278289479649,145.56047716172407,747.191778464512
0.453,65669.33580271433,-10586.758068405565,-825.7273731117086,99.35095429221596,180.03726599044944,-1771.133362911185
0.453,65986.28353909058,-10702.11585626988,-172.99400569455025,-451.4789678451811,179.220361794293,-976.654018949288
0.453,69081.82133219497,-10823.037568519887,473.28201121367573,-972.3669315169857,47.446958830386734,1676.5962789829373
0.453,70076.65277441178,-10950.017152191138,1111.510393870813,-1434.1633767415194,-115.76212689637464,1220.0227457845504
0.469,67906.74542269057,-11082.67711307826,1740.1504659701507,-1810.0205776673738,-155.67227992867186,-1516.8043375975394
0.5,67615.99393081594,-11220.776046283194,2356.1075551295585,-2080.3424385575836,-110.5095435509121,-1407.8402642727578
0.5,70660.9273744735,-11364.386445733458,2954.4939828112865,-2234.3956641597993,-118.55423240720313,1304.1509565540055
0.5,72360.91165076634,-11512.964268426313,3530.1413697678945,-2267.8571193806174,-162.1352111092648,1555.4990840514602
0.5,70578.22591998886,-11665.107801632235,4078.0837861946125,-2182.1465868920477,-120.02134451830943,-1108.4509074247326
0.5,69662.16202523257,-11819.515030118597,4592.261229375185,-1986.9576877956663,-17.56193163147111,-1706.2416729927318
0.605,72446.65294249689,-11975.412228234649,5065.109217956501,-1700.3685456056514,3.3040781126421734,883.6461661800968
0.605,74713.11983026503,-12131.71893711719,5489.119058749843,-1344.5087944329312,-57.96075763118881,1814.2696558781354
0.606,73386.320279398,-12286.578790681157,5857.830660828637,-942.3273138799166,-58.73083246856447,-656.8696036747078
0.606,71862.91478430209,-12438.202998158964,6164.824505546459,-518.4527402557927,24.090771441919173,-1912.4281243559453
0.606,74157.63427706173,-12585.519009034231,6403.04646765265,-99.2618376722949,53.59954453780347,395.2033362103175
0.606,76865.50341433327,-12727.47349420666,6566.194156551485,291.21959851108994,-10.83437217750702,1969.5350009429549
0.606,76152.03573131988,-12862.339973839164,6650.0464575446285,634.9015780511711,-37.688224867827785,-119.00168450441015
0.606,74490.22823455671,-12988.340549374352,6651.7365802766035,918.5430526777417,34.52278715205239,-1916.4941148286016
0.606,77052.45340495747,-13104.351005754239,6568.87994730887,1132.0982754311055,97.21765731220933,67.99209198377685
0.606,79811.46333354275,-13209.305431297738,6400.651672649491,1270.7909395716742,91.78739299899735,1893.4567683276728
0.606,79567.56109804644,-13301.485728137877,6148.956990228339,1336.9472935701183,108.79195742473439,-98.60526317447693
0.606,77917.10828746656,-13379.103048863148,5817.553559375553,1337.2913427375302,179.54660108646317,-1880.3775299126937
0.606,80411.38415472319,-13441.045222969848,5410.887466781516,1279.6373455160835,185.2983290701511,-6.493295998956455
0.606,83915.15420855931,-13486.313978076983,4934.8900577476725,1173.6958015384057,79.65647336196992,1973.7449463569974
0.606,84655.62279887471,-13513.15643595218,4398.157076502944,1032.6218333512065,2.4021789664986954,324.3446788168076
0.606,83267.22184028887,-13519.486790796112,3811.078708968361,870.3772633271993,49.6943537596261,-1956.834816370305
0.606,84534.56575090477,-13503.854415585334,3184.1146159297527,697.6833264142995,103.66703319022315,-780.4645405144183
0.606,88652.47233539491,-13465.256970991772,2527.835111718342,522.0980082129809,30.37545458146792,1711.5528810714368
0.606,90800.56438452774,-13402.138097194458,1854.1733499558134,350.87482945181137,-91.59418289955556,1265.7346976774024
0.606,89712.30265048775,-13312.36710152391,1176.1310187773752,190.77557963801647,-109.76126560814589,-1470.350366471237
0.606,90260.99327337662,-13194.264398529802,505.89350644957295,44.88921569782927,-57.952997323097065,-1575.7493664520698
0.606,94163.33963433978,-13046.853658181079,-145.82460460740106,-87.6346008404,-78.41713211615718,1187.0223599347846
0.606,96900.2660394032,-12868.97114466515,-768.6619147004272,-208.05122906528499,-160.9440724224711,1596.4831361792712
0.606,96211.65349622411,-12658.976167106548,-1352.4067042669365,-316.48560485436224,-176.33144226477793,-962.1957411116964
0.606,96181.43393772052,-12415.653661410335,-1888.5726861712208,-414.1545376611499,-124.69046611914484,-1666.2194915607179
0.606,99819.40386526631,-12138.656511159266,-2371.189687847492,-503.98163399865155,-126.52665343447916,778.6318266796043
0.621,103139.97902154674,-11827.688988938526,-2795.6133007606445,-587.3315614239455,-178.66658518443194,1810.5210052248258
0.676,102991.65284534132,-11481.977921549818,-3157.755160813612,-662.0684305086858,-143.67466613161537,-554.4078511542575
0.676,102490.34792069768,-11101.032266836057,-3455.243472742416,-724.9982767374873,-3.3154214382147984,-1892.3597674155208
0.676,105720.53262240085,-10685.277237822014,-3688.315993260969,-773.9585367261744,94.31459539888272,291.84320457856666
0.676,109500.838458638,-10235.378875368524,-3858.6575747572833,-805.8910030541239,86.92692131715228,1916.0917485066166
0.676,109945.459359343,-9751.522254476238,-3968.162012854383,-815.1297317835345,87.46285030649722,-48.31867604175932
0.676,109074.5459883864,-9233.993626776997,-4019.677834980576,-796.0390692767877,152.79588512949783,-1934.243883838164
0.676,111736.63875301348,-8683.974232741835,-4018.031873283659,-746.1758683046646,170.05701573128874,-199.12655782882211
0.676,115855.350000304,-8103.047127210844,-3969.0537609490334,-665.1898467232124,74.27225517348234,1921.8710733817134
0.676,116977.04994404913,-7492.316651032227,-3878.030021606602,-552.5387589601407,-13.7552009526637,457.35221291947164
0.676,115960.31379226613,-6852.761663149057,-3750.0739304546883,-409.09995601113417,5.404209254673333,-1859.5377598077175
0.676,118488.92193900608,-6186.094053848385,-3591.2618097366453,-240.0528248054548,42.85015737761887,-596.216677979166
0.72,122342.72031101232,-5494.453965954076,-3407.987828824612,-53.70578571072461,0.8656923445250868,1740.0193048009678
0.72,123136.564867087,-4779.609539203025,-3205.599424709148,141.37722112485585,-59.445177331133436,448.9341808872741
0.72,121404.48348575634,-4043.352610489744,-2988.8971630295036,335.5993405542072,-79.0584885380149,-1869.5467329841522
0.72,122579.02295339384,-3288.480134313523,-2763.5191067899623,516.0994943860699,-152.31335194963185,-674.8489514507564
0.72,125935.27149382493,-2518.599329176212,-2535.5086659798512,668.6208080520125,-347.6118009331003,1815.4196767057329
0.72,126837.29849306328,-1737.164952819765,-2309.736332051745,781.7825687701792,-525.3862423893102,1048.2122773193878
1.123,125141.60575170588,-947.5141060290571,-2089.8925918729296,847.9295995527118,-512.2341160348685,-1502.1369479497043
1.123,125079.19968118664,-153.74006790641482,-1879.7749701820276,861.1828138508225,-343.1450535245515,-1169.0533746950168
1.123,128434.1071169504,639.3263365103287,-1683.2087934332292,818.1804901374301,-160.33020038535687,1342.8820907265836
1.123,130763.42711012688,1427.200363999188,-1502.3852146570778,721.6939208060494,34.990152393932476,1591.8389653939157
1.123,129576.72829350572,2206.1637997463167,-1337.2958966920557,581.3844069445519,330.72079118304055,-1008.4843048976254
1.123,128781.900260675,2972.4287375880513,-1187.1404413277003,410.06218729874547,653.2587208080563,-1919.8813127319409
1.123,131587.7594456386,3721.6770249167525,-1051.1695808063266,220.9702281099093,793.8405058271944,598.9622810972542
1.123,134116.9934412233,4449.857266056166,-927.6320084883299,28.8861439976687,692.3483774599802,1820.9804799842059
1.123,133069.76951000327,5153.743907100606,-813.138524448155,-149.76479795273139,486.7409651620519,-445.5517587133545
1.123,131308.27323296943,5830.188611994767,-704.0467513317734,-300.8635397274527,261.0412921983461,-1868.4889723332417
1.123,133279.1606520606,6475.436669545526,-597.7153461358237,-415.8486034295118,-37.32833423135821,227.76770363156174
1.123,140817.6888010131,7086.165785678395,-491.1206660214431,-489.14925389524507,-336.4673761826125,2994.8673894868443
1.123,135454.34301547325,7660.606581524816,-379.4027008666384,-515.3675679073955,-391.89769619447156,-237.64801135493326
1.123,133502.4098756802,8197.183014281607,-258.2023274976159,-493.97712996051223,-213.46205307156424,-4513.636060469558
1.123,134928.36176495097,8693.006820472714,-126.12352902027929,-433.5627140419312,-150.77520600096568,554.2436704826432
1.123,137889.3420564344,9144.868054803424,16.710889667956174,-347.3894942714666,-377.40530387972854,3569.3765304305634
1.123,142828.98817407945,9550.944072766573,171.20405139488423,-246.66449842093888,-613.5286751019448,1170.5262373384394
1.123,135895.1194161319,9910.799977027156,339.18049140628096,-139.60676480224387,-499.13189968817164,-1710.2280127880476
