Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366,76885.17294945395,6.002082226301403,8.85261615195865,16.88446153083628,684.5192117999798,15638.887133935787
0.366,77213.11774410222,40.962480892366685,59.708497518277696,110.8474840175446,3693.046415518578,9958.653018356288
0.366,74196.07927752487,141.44761021132734,202.66705607760693,361.44114678047265,8966.387106405648,-32315.425271819295
0.366,72901.46623867349,342.16592866112063,478.8399666094171,806.968426940077,12813.407918484776,-18840.457420342304
0.366,75140.4851842505,669.4861240611248,908.8580985024468,1419.8702820682802,10860.888009928838,11432.134081060916
0.366,76133.88611482216,1143.0680245517208,1494.7579889871827,2117.2652222303623,2074.77017247592,6876.140207731665
0.366,73505.41037385588,1776.8371896019864,2221.81954367737,2777.7232750577728,-10379.318919043135,10594.201622312128
0.366,71906.99242436796,2578.711591941544,3059.3457095436834,3259.842671944792,-21207.030632922582,2295.0854325241253
0.366,74272.52224356202,3550.852446467412,3962.962650101437,3425.1778831341617,-25897.844876882307,-2010.3301717210707
0.366,75150.49876576648,4691.132623047185,4879.293650157418,3164.177663286934,-22706.627152514775,614.504651963789
0.367,72753.05065549024,5994.0737812744155,5750.119771915725,2416.3763652536027,-13149.483760948531,-5426.051581911133
0.367,70511.08127964512,7450.492813283041,6514.714731030746,1180.2587807790906,-1062.1816054374508,-2003.3419665530455
0.367,72661.40850322349,9047.564372191177,7112.821978261739,-483.07540076423805,9365.818620336775,1254.1396696420961
0.367,73878.59509928168,10770.185673238244,7489.438183663169,-2450.3372469094134,15497.460293143395,2429.3855679857807
0.367,71910.30048254735,12602.009211727822,7598.723678710485,-4545.50198008843,16922.210603980064,861.460118483219
0.367,68812.4381080196,14525.060359674279,7405.291585790442,-6560.163060029721,14810.374722919109,-2270.932751163433
0.367,69445.88654588301,16519.377945091157,6885.032427565863,-8277.81797196278,10882.212095778734,225.9975244049292
0.367,71582.80272278818,18564.035101968107,6027.47591517318,-9495.338366238875,6710.458424947055,1780.346375345538
0.367,70541.12202419306,20638.443059965764,4837.928082359293,-10042.78791209793,3313.5011948175465,159.3729450476585
0.367,67173.96583246777,22722.28610643428,3336.854547164311,-9804.326911508231,904.064431367487,-1923.1237886967938
0.367,66996.94001638175,24794.8420340321,1557.7371432315892,-8735.399460325554,-951.3946774239037,-954.8610764146342
0.367,69175.60925192943,26835.500708078493,-453.7662624168146,-6868.931490836472,-2711.4365767365425,2023.5910407603442
0.367,68747.17101421011,28824.99346596453,-2640.076215232598,-4311.659365291729,-4377.1729371574875,1019.8731865041336
0.367,65323.420205524,30745.46372306246,-4934.139267456531,-1236.6727760475767,-5627.73559031928,-1709.811227907967
0.367,64371.325298705735,32579.62942224041,-7263.536205048425,2128.0632130482686,-6210.400560327857,-1128.8387476896733
