Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-518296.1843366843,-40.461069366549985,-59.67700919361795,-113.82106133474109,-4614.461826265605,-105424.42993683284
0.18,-518107.5356134816,-275.9478251963204,-402.2289922827059,-746.7150498661508,-24874.09951704856,-66644.94615625087
0.18,-518009.1879378782,-953.8252042892649,-1366.6817955503836,-2437.5248109878166,-60508.99951287093,214035.6068723469
0.18,-517941.6856696232,-2313.635976895192,-3238.32044854463,-5459.690892312988,-87145.74884793014,121650.6326177432
0.18,-517798.9921330205,-4543.082150273349,-6170.117884431573,-9650.6405227604,-75454.86366432147,-67287.78778648893
0.18,-517589.4221770075,-7782.23432921747,-10184.549901587088,-14458.670790638751,-17259.451556591514,-34348.93423615501
0.18,-517278.01767325617,-12127.684050404863,-15182.093114260833,-19048.567383083093,67599.56281621828,-80793.5189573042
0.18,-517265.2324754277,-17636.66557575761,-20955.54525389187,-22447.48152027474,143147.44575491024,-28421.386121047908
0.18,-517381.8191745066,-24331.175854123503,-27209.132079530857,-23708.974498561096,177240.34645641467,19329.61127817667
0.18,-517451.4672102293,-32202.021693786297,-33581.093105984175,-22072.08413958713,157107.9311318968,6972.287216355835
0.18,-517561.2589789938,-41212.687340471864,-39668.32665621729,-17094.173450625178,93110.27936918859,30842.109937692352
0.18,-517891.7071690211,-51303.036046799396,-45051.85803733115,-8741.022320996555,10996.572692169986,1956.5118918536173
0.18,-518050.9409965207,-62392.87214820669,-49321.96375136171,2576.373274574683,-61354.71038069221,-2440.6520220534003
0.18,-517890.9919131985,-74385.27423659382,-52101.705738514225,16022.336185137305,-105362.89542012772,-3322.3836331906787
0.181,-517691.167317768,-87169.66168761191,-53067.84767544361,30411.3181158845,-116574.9658705414,-9916.74718049592
0.181,-517611.14807261806,-100624.70413663168,-51968.51519270648,44327.25629727346,-102389.41394549252,1315.3908379847853
0.181,-517539.08604849415,-114621.13256212755,-48637.065659448526,56273.076488376035,-75557.83957245084,-1094.2716667910718
0.181,-517419.7277331028,-129024.37649672267,-43001.624589514315,64833.31332960719,-47496.96438061801,2199.952762165398
0.181,-517367.42465107737,-143696.97193332828,-35089.981022107226,68831.70215901894,-24421.490832907344,2587.361545280175
0.181,-517364.29540685366,-158500.76292866826,-25029.855993141333,67466.3196931404,-7156.507907876951,-659.0597950955998
0.181,-517294.110929264,-173298.9015972697,-13044.721061252601,60407.70714927592,6484.890473922395,789.5162316014757
0.181,-517024.19126322167,-187957.60433777183,554.5529671879831,47849.791396720175,18758.577190266988,-1125.6159665741434
0.181,-516783.5076789269,-202347.664380194,15381.720595427027,30508.45456514144,30139.975352956742,-330.6560926247621
0.181,-516885.8786685322,-216345.81207990652,30990.103895972727,9567.870168024221,39178.664413789855,-38.26453857719025
0.181,-517028.39339117927,-229835.97611805896,46889.67096649622,-13419.799859895485,43641.142538851826,-460.25672424494405
0.181,-517080.6964732047,-242710.3524874873,62565.637211286594,-36670.72141675262,42002.181568015614,501.02849422965664
0.181,-517115.29697362153,-254870.20653258887,77497.91984919504,-58327.80987623135,34401.6641079705,88.24838541215286
0.181,-517287.9418477944,-266226.4768054282,91180.5613280572,-76625.9353942506,22653.069894055403,147.1914628107188
0.181,-517508.2406411458,-276700.2559905043,103140.2657328698,-90048.31716681224,9470.651373744,13.201742128498154
0.182,-517376.0077209482,-286223.1056706322,112953.43785835497,-97459.40447225262,-2553.5945757454283,-113.32085730704421
0.182,-517192.0081605921,-294737.1485221321,120261.2188755507,-98202.15351511967,-11702.913480031973,185.57156897372624
0.182,-517099.0249036581,-302195.02317872783,124781.90113620271,-92151.74008388736,-17376.115605175106,-85.68182176162372
0.182,-517062.81507764047,-308559.8045306554,126320.20200268418,-79722.09476868516,-19866.28178307329,-118.15067889344937
0.182,-517013.8200537944,-313804.86044571816,124773.21067083628,-61825.721450067285,-19900.76882289854,-49.07943693037669
0.182,-516933.8008086445,-317913.59003727,120132.99383709145,-39791.45352610766,-18208.3867329974,-27.16579507428105
0.182,-516809.5251094729,-320879.04791709705,112485.88337827545,-15248.651221810462,-15297.12262193142,87.6251349577069
0.182,-516694.7265499505,-322703.485624943,102008.54951329445,10010.855479836331,-11470.798373135956,35.856467893201625
0.182,-516583.05723465176,-323397.8385858852,88961.0787439558,34180.22908353026,-6983.461714656237,5.592978810716886
0.182,-516363.9207320119,-322981.16132607026,73677.41218201758,55581.413673327996,-2185.9814038096974,7.766672909041517
0.182,-516193.2428113512,-321480.0081970245,56553.587489511374,72793.08344102318,2434.4486451245975,-5.445244397109491
0.182,-516319.5748710126,-318927.81168931926,38034.205734206094,84752.3777240002,6329.146046603812,-90.23542354849633
0.182,-516446.89040743,-315364.29543949215,18597.610560434652,90822.90005365763,9024.360705136376,-133.56850076191768
0.182,-516503.8426523021,-310834.85193819826,-1259.5504952095996,90825.09888659707,10256.678178194183,40.57516427813971
0.182,-516532.8105131162,-305389.8360315418,-21037.75088126548,85028.54622620602,10044.759262131516,127.37890019211045
0.27,-516714.7537129824,-299083.8416067665,-40249.566160055045,74108.59986254488,8657.813929641326,38.9069177119236
0.27,-516929.4198667312,-291975.0244479023,-58433.81279349203,59072.87765563284,6503.433098029204,-36.00204818256316
0.27,-516846.4501913131,-284124.4251569916,-75168.33357438853,41165.570904945394,4005.7192974424124,27.428483574825805
0.27,-516723.2473758754,-275595.23664656474,-90080.97447383568,21759.05444937073,1526.5470335466089,117.19363619131036
0.27,-516654.5828169087,-266452.0865746863,-102858.56757560627,2242.36110018833,-670.7035682775786,-4.502260813373141
0.27,-516619.0882467137,-256760.41601978638,-113253.83062685814,-16084.302398779773,-2429.050228820968,-104.36500785616226
0.27,-516475.1430124216,-246585.91863057535,-121089.99701209174,-32100.60802339772,-3678.2019985643337,-41.7760031902144
0.271,-516280.5040217047,-235993.98606279973,-126263.04679177197,-44936.09990772239,-4399.231717667152,19.04694098851178
0.271,-516192.6169625064,-225049.18444218,-128741.6124676096,-54015.0116071408,-4601.123832080374,8.858413883921457
0.271,-516128.0651245195,-213814.8072027196,-128564.7394443354,-59074.309203974786,-4321.394565720502,-43.57672153839667
0.271,-515869.2319237271,-202352.47166163978,-125837.62965746137,-60155.544273205975,-3633.0719077191998,23.3346551660361
0.271,-515622.6474788961,-190721.71266737804,-120725.53576592026,-57573.25485574913,-2641.575237049229,84.32964773125423
0.271,-515738.8765500637,-178979.64196912193,-113446.19603223806,-51864.77453407899,-1480.5933640584644,-77.44800921368005
0.271,-515912.41549401474,-167180.74116195747,-104261.22885121526,-43727.488234661134,-308.1362359968971,-172.98567553947214
0.271,-516005.8457858379,-155376.69801706212,-93466.68469270742,-33949.6606754466,719.2446644139891,-2.573021361618885
0.271,-516031.1479605613,-143616.19233651875,-81382.96100271838,-23340.95826147859,1490.422501353949,132.62699467768834
0.271,-516156.4965434667,-131944.68046187278,-68344.50511716148,-12668.676298146253,1964.108302155968,85.18514142974163
0.271,-516394.76613936026,-120404.2571734913,-54689.7606952311,-2604.7183978161884,2155.3384330123927,-22.309901207656367
0.271,-516336.5621967986,-109033.5662275983,-40751.622942221344,6313.365165517706,2107.5974520033233,-2.3654727204848314
0.271,-516137.45285719074,-97867.67686462861,-26848.554250533794,13705.700926595067,1877.9638699353472,118.72831078525633
0.271,-515957.0295759475,-86937.958316021,-13276.648349940653,19357.415802801068,1528.2477068246271,40.88246809288103
0.272,-515873.791679596,-76272.05175275961,-302.9846631347343,23210.872575193775,1108.801078268044,-108.03583480459929
0.43,-515804.5012717845,-65893.94097247919,11839.590647010205,25345.288713993476,648.3916620056416,-111.7239860019763
0.43,-515681.2984563469,-55824.05243743396,22956.282659304263,25947.320579806645,164.69080232127908,-40.59664714320388
0.43,-515576.5134783404,-46079.35163252962,32892.785482469546,25276.547218826912,-314.96879636930953,37.773305864830036
0.43,-515555.681652508,-36673.46101993782,41536.319791643735,23629.66149092492,-745.0077650381245,21.76847712689778
0.43,-515524.56802422623,-27616.817059336507,48815.30752739199,21306.889625126605,-1071.965742669362,-5.4438598383712815
