Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-518277.6770922753,-40.459624588597826,-59.674878255694566,-113.8169970289162,-4614.2970537370475,-105420.66545669487
0.18,-518682.8695157611,-275.9843296931701,-402.2830040855113,-746.8187959992451,-24878.498305324098,-66763.35574857634
0.18,-518633.1592360925,-954.1111241295548,-1367.0994701012296,-2438.3040437858267,-60535.77311912957,213941.66973883717
0.18,-518538.47724657983,-2314.6700974170467,-3239.8054774682714,-5462.353154389619,-87214.06841305124,121890.73971028297
0.18,-518369.4086515199,-4545.644202704108,-6173.712635965889,-9656.73631323538,-75556.18659263966,-67117.00287981794
0.18,-518154.8319047489,-7787.3155444065205,-10191.468515929388,-14469.56005659247,-17349.036967966436,-34420.13720038858
0.18,-517970.4747164816,-12136.433817023964,-15193.573921798437,-19064.974996796533,67576.9816351904,-80878.80719587792
0.18,-517819.46633094153,-17650.358035517733,-20972.735376634806,-22469.21696327572,143222.20601073917,-28509.180018763276
0.18,-517591.4785374974,-24351.132709520327,-27232.915043160112,-23734.671075563558,177404.76861529963,19433.179366229015
0.18,-517033.8472168264,-32229.422966430408,-33611.768831417896,-22098.816012630487,157333.7524474221,7143.018637741159
0.18,-516836.1683888636,-41248.303457562346,-39705.21336885805,-17117.13869117182,93370.65350542589,30808.875294686426
0.18,-517082.9316476503,-51347.01926905778,-45093.04228711314,-8753.762289096234,11263.068834611295,1719.7306221516774
0.18,-517392.9950467342,-62444.71545466415,-49364.36669614046,2580.9501733374386,-61134.17108545737,-2696.6424597313744
0.18,-517674.0011780264,-74443.94342491131,-52141.46160199529,16050.301976937197,-105272.42455483183,-3424.0661349033035
0.181,-518159.6598815513,-87233.87550654191,-53100.92851586909,30465.806849802157,-116708.47503128044,-9928.298078692605
0.181,-518257.1134873764,-100693.27846944379,-51991.43878991503,44406.84227508772,-102801.69079368291,1540.8892054744065
0.181,-518158.9446257287,-114693.21353463271,-48647.389734824515,56371.20025762682,-76206.55568178814,-663.265717034592
0.181,-518013.83710072486,-129099.48353582557,-42998.09252341391,64939.02856527849,-48220.17985177941,2369.2006991698436
0.181,-517934.17548348615,-143774.9404957903,-35072.45570525453,68931.32249424743,-24988.751336563924,2451.2904310223967
0.181,-517903.24066916,-158581.67491325323,-24999.18343494456,67545.45048644661,-7371.092634836742,-854.909098799224
0.181,-517807.3069819578,-173383.02229721704,-13002.562594857278,60453.32873038318,6696.5724120704,624.9590171642485
0.181,-517613.2044331079,-188045.3342407725,605.8969315456995,47852.1058766945,19318.778522996716,-1194.3610508726997
0.181,-517410.161186476,-202439.51717301953,15439.46887247756,30462.246497473294,30860.028721880455,-314.90608022378
0.181,-517223.5688237631,-216442.38313624632,31051.180331209,9473.338242742693,39845.1120899353,108.40777839705697
0.181,-516874.9710172381,-229937.82065677634,46951.027599862726,-13556.599406906904,44108.02765453927,-230.3591109670524
0.181,-516361.6855575664,-242817.75075036622,62624.72900063755,-36837.83074258315,42241.68105259269,574.4736436565436
0.181,-516385.378406689,-254982.92415742838,77553.14398372863,-58508.0801488584,34480.44196690281,-126.38525373984885
0.181,-516533.0787340497,-266343.6683683791,91231.42255306628,-76798.84195257642,22651.147572485203,-191.6385640638764
