Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-105.14260591776444,-0.008208013873115814,-0.012106198057440088,-0.02308996932396158,-0.9360990028173587,-21.386611798308834
0.051,-105.23201289558564,-0.055989297719581166,-0.08161168278376997,-0.15150815476632604,-5.047146556550428,-13.545697921316837
0.051,-105.23201289558564,-0.1935644363408007,-0.27734920384045225,-0.4946695201803457,-12.281282790813847,43.39920863808031
0.051,-104.96379196212196,-0.46957458957765036,-0.6572550800213266,-1.108137249876268,-17.692161450188717,24.780211781341308
0.051,-104.87438498430072,-0.9220852964592479,-1.2523285003891111,-1.9588073724755124,-15.317974667623862,-13.566873598663008
0.051,-105.0531989399432,-1.579444803884167,-2.0670105839005175,-2.93446751186905,-3.4925906814628855,-7.122301608128012
0.051,-105.0531989399432,-2.4612140338360105,-3.0810461610063906,-3.865531959758073,13.744894100386782,-16.527047704029066
0.051,-104.7849780064795,-3.579016452482082,-4.252411102543189,-4.5546887331962385,29.07588578121261,-5.630748523437198
0.051,-104.87438498430072,-4.937299929849847,-5.5210766519584435,-4.809948677041172,35.97805749647249,4.034720524550913
0.051,-104.7849780064795,-6.534137463855914,-6.813563479344075,-4.476861734524034,31.87516146091598,1.35087448920412
0.067,-104.96379196212196,-8.362053180257972,-8.048008777526999,-3.465610925997617,18.8798907891282,6.205923414941637
0.111,-105.14260591776444,-10.40881919079569,-9.139405112909836,-1.769427343746258,2.2140227334646583,0.3240611009787777
0.111,-105.23201289558564,-12.658205393664922,-10.004735876658497,0.5279020152719957,-12.476136063986294,-0.49774292798902664
0.111,-104.96379196212196,-15.090618475786284,-10.56768618658629,3.2563843004830337,-21.421485694270178,-0.5115652750723818
0.111,-104.96379196212196,-17.68365477124908,-10.762774558253998,6.175270113474514,-23.703160266584117,-1.9490771790711001
0.111,-105.0531989399432,-20.412693332095976,-10.5389367916923,8.997282441045197,-20.80860747084914,0.14623919497075022
0.111,-104.96379196212196,-23.251515290248634,-9.862412491184589,11.418794585130108,-15.330396728021269,-0.28716555145866707
0.111,-104.87438498430072,-26.17283210689664,-8.718667537926644,13.152829828166558,-9.601234957227003,0.5086952157997118
0.111,-105.14260591776444,-29.148764902689067,-7.113371709363671,13.96103662735672,-4.89726888087963,0.47245396538141193
0.112,-105.14260591776444,-32.1513385466252,-5.072522261877106,13.680936258760838,-1.398244743676988,-0.19894286051756893
0.151,-104.7849780064795,-35.15286867279559,-2.6415623232271446,12.245874490506962,1.3415733340335954,0.35135373970611283
0.151,-105.14260591776444,-38.12625257390175,0.11641584663883706,9.695530188264456,3.8010965237267373,-0.20486154686654956
0.151,-105.0531989399432,-41.0453210743704,3.123042952210578,6.175449712922614,6.092871175501774,-0.27876992499908226
0.151,-104.96379196212196,-43.88515139226509,6.287649790972693,1.9260202959527597,7.92277404977728,0.09795317402006987
0.19,-104.7849780064795,-46.62224350780289,9.510853230923978,-2.7376572177454097,8.838155165575825,0.04280187621186471
0.19,-105.14260591776444,-49.23471075180248,12.688365316823974,-7.453386459151818,8.529626723663275,-0.04172529272526049
0.19,-105.0531989399432,-51.702519805916346,15.714815718409326,-11.84429935183569,7.011255329928261,-0.08157451510574276
0.19,-105.14260591776444,-54.00764099193509,18.487644848284074,-15.552472460280356,4.6320045118861755,0.10010499444183907
0.191,-104.87438498430072,-56.13408426037382,20.910953341497535,-18.270455369048648,1.9413684469254484,0.12244546143746149
0.191,-104.87438498430072,-58.067906834367086,22.89903586568686,-19.76805221964389,-0.5163552230016926,0.011381456246102317
0.191,-104.96379196212196,-59.79725805195146,24.37937908222037,-19.91214848691415,-2.377279326297688,-0.09601467433124711
0.215,-104.96379196212196,-61.3124458512696,25.29505314113121,-18.677837100939428,-3.524652612739281,-0.12686226446613702
0.215,-104.96379196212196,-62.60594157453197,25.60655364115883,-16.149763401172166,-4.033727972495413,0.05019851424132327
0.231,-105.14260591776444,-63.67233797577643,25.293025373527083,-12.513849095450183,-4.060296480754952,0.006823082061888641
