Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-111.66931529871408,-0.00871752493836875,-0.012857688242978458,-0.024523275242880962,-0.9942071892167355,-22.714182088509972
0.051,-111.57990832089286,-0.059450431388558996,-0.08665648631856145,-0.16087251025388974,-5.358805903860077,-14.349044141018636
0.051,-111.22228040960796,-0.2054538343580437,-0.29438134577839514,-0.5250318793902513,-13.031608722155461,46.189670729777085
0.051,-111.31168738742916,-0.4982228295149628,-0.697333415755671,-1.1756244480203017,-18.755039875949855,26.21220175948035
0.051,-111.22228040960796,-0.978041947462666,-1.328262452641824,-2.0773159246894073,-16.214081377404245,-14.64926426314438
0.051,-111.0434664539655,-1.6749384952759807,-2.1918386209955245,-3.1111098240242154,-3.6630716115832924,-7.3956572750290235
0.051,-111.22228040960796,-2.6095878170253815,-3.266507189981002,-4.097155954484518,14.608871081847278,-17.393089786883465
0.051,-111.22228040960796,-3.7942414303497904,-4.507637245675971,-4.826276441735717,30.845173222277065,-6.208239744135611
0.051,-111.31168738742916,-5.233638682927349,-5.8516698172515635,-5.095299413278986,38.12808570834084,4.277224046098407
0.051,-111.4010943652504,-6.925854489548542,-7.220935528880429,-4.741128671739508,33.72962102121519,1.5593009163401383
0.067,-111.31168738742916,-8.863106568661951,-8.528909281185685,-3.6691484853005982,19.91039209868884,6.6528029979492835
0.111,-111.4010943652504,-11.03252088880817,-9.685632607566763,-1.872422187100886,2.2375741260387296,0.4820317169582182
0.111,-111.0434664539655,-13.416854301766529,-10.603045978497216,0.5605718103154812,-13.280263708987398,-0.5381745235749413
0.111,-111.22228040960796,-15.995187567935627,-11.200015062929666,3.450414973762405,-22.658153507621723,-0.7562999290673389
0.111,-111.0434664539655,-18.743627660457697,-11.406899978103867,6.542642721634057,-24.975017882544748,-2.2881629840708833
0.111,-111.0434664539655,-21.635981366051332,-11.169432725993646,9.533190075101608,-21.867226001467856,0.28141199958968954
0.111,-111.13287343178672,-24.64436819858857,-10.45171751261778,12.100455996171014,-16.10362424474005,-0.17957489800801696
0.111,-111.22228040960796,-27.739816064534462,-9.23832591834607,13.940158015652088,-10.136921219336974,0.4169470620928415
0.111,-111.22228040960796,-30.892799059370443,-7.535375466231812,14.79917640358282,-5.275998289832988,0.6534383881993477
0.112,-111.22228040960796,-34.073683798088915,-5.37053699080186,14.504752119915892,-1.65562864394298,-0.07377762198210291
0.151,-111.0434664539655,-37.25311306907131,-2.7920546549524077,12.985791115524592,1.2349114530638619,0.2023018305152675
0.151,-111.4010943652504,-40.40237956227621,0.133064774824951,10.283871451470349,3.8965301406919335,-0.31622343129337693
0.151,-111.31168738742916,-43.49381275732498,3.3215536069888087,6.552783742030571,6.409475225184403,-0.23935850052156127
0.151,-111.22228040960796,-46.501072066844635,6.677107326426533,2.047031294245941,8.422994403398514,0.13882502048667789
0.19,-111.4010943652504,-49.39934860597707,10.094173471697616,-2.8995017203954436,9.433006575256812,-0.017413563491498252
0.19,-111.31168738742916,-52.16558360673498,13.461975557053426,-7.902846844513166,9.106858451048028,0.017656737373812348
0.19,-111.22228040960796,-54.778639975245504,16.66869924858799,-12.563076617012385,7.481432891067366,0.10627381859386631
0.19,-111.4010943652504,-57.219416208769005,19.605688952265,-16.49987906214611,4.957070357206661,-0.02841067044332135
0.191,-111.49050134307164,-59.470985198369384,22.171371540139702,-19.386411606898715,2.1186986965398606,-0.11859617176944681
0.191,-111.4010943652504,-61.51868692375875,24.274872549941524,-20.978051768241667,-0.48317124803412204,0.05057602614778034
0.191,-111.49050134307164,-63.350130113839974,25.83926660128435,-21.133328910238358,-2.4817663344902714,0.06466070628131249
0.215,-111.22228040960796,-64.95516442416667,26.80426275253476,-19.825459887688382,-3.7403238091803113,0.01462332901190777
0.215,-111.31168738742916,-66.32584033958159,27.12821919011012,-17.143703606410796,-4.307091309452783,0.034001172779994704
0.231,-111.22228040960796,-67.45637841818066,26.789404790416462,-13.284722743183693,-4.3270522974138474,-0.09839410999632037
0.231,-111.4010943652504,-68.34315187048024,25.786482997690516,-8.534990691401786,-3.959642736833502,-0.07605656722272514
0.247,-111.4010943652504,-68.98464368856632,24.138287136367754,-3.245932160458336,-3.3285978155275022,0.0005787063705788853
0.303,-111.22228040960796,-69.38133925352642,21.88298045115139,2.195911489982991,-2.5099045819331787,0.08511460772707835
0.303,-111.0434664539655,-69.53555074436987,19.076659948714333,7.400924690936887,-1.5506960474046791,0.15069557558941682
0.303,-111.22228040960796,-69.45127626581998,15.791322047464497,12.007502848385204,-0.5108504514733873,-0.09743306162082987
0.303,-111.31168738742916,-69.13414461575894,12.112209900639462,15.70940937130469,0.5041792299978365,-0.1721549417266175
0.303,-111.0434664539655,-68.5913124560828,8.134856517641579,18.27763877498954,1.3618295958999127,0.07977910734723181
0.365,-111.4010943652504,-67.83128679160431,3.961980681411741,19.575262920081034,1.9525317106309288,0.045256471629411266
0.365,-111.31168738742916,-66.86379803465627,-0.29983525456028404,19.563974153627186,2.219500931678582,-0.09173212660808971
0.365,-111.31168738742916,-65.69966741772157,-4.543480115571638,18.302363012255014,2.1695416469114437,0.10925849205009897
0.365,-111.22228040960796,-64.35060783681658,-8.664456060871878,15.93669006101345,1.8698976501063287,0.07933586615077104
0.366,-111.22228040960796,-62.829047951342226,-12.563861628389724,12.685069936760371,1.4184549531384762,-0.06394990317321714
0.366,-111.0434664539655,-61.1479848350964,-16.151130551727004,8.816749220800915,0.9076958089636052,0.014831341925908959
0.366,-111.4010943652504,-59.3208622827692,-19.346440858470356,4.62851112685671,0.40179006352771574,-0.1097438875324741
0.366,-111.31168738742916,-57.361492952255624,-22.082754438192293,0.42030513316728735,-0.0684036557858636,-0.09853137193565686
0.39,-111.22228040960796,-55.283927231126164,-24.30729124717933,-3.52753668202445,-0.4835612567933102,0.16326430986789475
0.39,-111.4010943652504,-53.10227915899354,-25.982428171508072,-6.973754911893279,-0.814118628257804,0.04942090483611139
0.391,-111.22228040960796,-50.83060971268244,-27.08616732796994,-9.731223401572784,-1.0265421120966463,-0.05424976411011073
0.391,-111.13287343178672,-48.48280413465919,-27.612086670879496,-11.676525724258518,-1.0959612527664986,0.10131857414435785
0.456,-111.31168738742916,-46.07245324602463,-27.568813694674187,-12.75371802801058,-1.0183936363849235,-0.08861750193491247
0.456,-111.22228040960796,-43.61280297261512,-26.979157548103238,-12.972624659873645,-0.8226258614641103,-0.11691936567195071
0.456,-111.0434664539655,-41.116671282222235,-25.87879651596585,-12.401972174140894,-0.5578074864527488,0.13438740846629926
0.456,-111.22228040960796,-38.596339381263185,-24.314594124925115,-11.15839783681949,-0.2718836002306749,-0.012613846236675386
0.456,-111.22228040960796,-36.06352118863355,-22.34277037841789,-9.392919357074952,-0.007191825224392656,-0.10189906564025009
0.456,-111.22228040960796,-33.52934346559001,-20.02689623724563,-7.276033717451226,0.20391374678053864,0.06031848644682114
0.456,-111.22228040960796,-31.004279739918356,-17.435699883063442,-4.982654168809041,0.34875427606989906,0.03917093438886354
0.456,-111.22228040960796,-28.498095903366416,-14.64084868801104,-2.678334108869879,0.43221745595607797,-0.0025371211502545066
0.456,-111.22228040960796,-26.01982099109551,-11.714799537158889,-0.507855693820946,0.46576130372685676,0.010781151515789844
