Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-134.55750162094853,-0.010504303468570833,-0.015493051085414397,-0.029549663122927023,-1.1979838428912626,-27.369771051407135
0.051,-134.55750162094853,-0.07164403806505193,-0.10443034824701393,-0.19386923746615456,-6.458127197079509,-17.311994558274186
0.051,-134.37868766530607,-0.2476415107373246,-0.3548315553023119,-0.6328550839245802,-15.71003424742528,55.59174678440965
0.051,-134.55750162094853,-0.6006786276754588,-0.8407496020923456,-1.4174706790802243,-22.624459867948822,31.582343404103803
0.051,-134.73631557659098,-1.1795105397208008,-1.6019346640589718,-2.505577074387679,-19.590904511800364,-17.58987746669519
0.051,-134.4680946431273,-2.0205899774801375,-2.6443486615962963,-3.754173617681718,-4.493549806232437,-8.863065324491892
0.051,-134.64690859876976,-3.149101595116384,-3.9422978505381243,-4.946639973413232,17.52028087920788,-20.848660293301418
0.051,-134.4680946431273,-4.580004590943192,-5.442101947674204,-5.830488797824812,37.123897470919104,-7.436864355252858
0.051,-134.4680946431273,-6.319088264882842,-7.067028770694514,-6.159902110202402,45.98414191816349,5.084188948726016
0.051,-134.55750162094853,-8.364001454524589,-8.723125137440448,-5.736988450853046,40.78916828416985,1.7810449860538675
0.067,-134.4680946431273,-10.705271538647493,-10.305641356041681,-4.446376225423957,24.21760253419714,7.899159878572121
0.111,-134.4680946431273,-13.32726265689895,-11.705645830811148,-2.2786712638076585,2.9361529081899964,0.5981722032720889
0.111,-134.64690859876976,-16.209093949478472,-12.81654771404648,0.6599232898748719,-15.832045989397578,-0.6938410362161065
0.111,-134.64690859876976,-19.325549101064922,-13.540284567863297,4.152728265174226,-27.27291140853053,-0.9401399779313273
0.111,-134.73631557659098,-22.647912021743174,-13.792820310515017,7.891857838294654,-30.231943575123015,-2.526306923005297
0.111,-134.73631557659098,-26.144723377581663,-13.508734727355138,11.509228321649696,-26.617540931801404,0.3621974773032193
0.111,-134.64690859876976,-29.782482116533018,-12.644780562826343,14.615527293916921,-19.714619751884957,-0.1901075414994189
0.111,-134.73631557659098,-33.52629856771957,-11.182309658691997,16.84261428920993,-12.459450667903528,0.5909120124704685
0.111,-134.64690859876976,-37.340518800029926,-9.128541474505115,17.88451679860479,-6.452801992390287,0.6006270776161493
0.112,-134.73631557659098,-41.18930173931775,-6.516640462159342,17.532565358386673,-1.9179996108760204,-0.17033642432507534
0.151,-134.55750162094853,-45.03712678993228,-3.40461289165318,15.700950314383045,1.6901605781645237,0.1991104591340651
0.151,-134.64690859876976,-48.849241897197814,0.12687177529388305,12.439983617719685,4.933554301898835,-0.3020220937169604
0.151,-134.28928068748482,-52.592053965435305,3.9776029233308376,7.935720376620345,7.920063166358995,-0.06671135680420903
0.151,-134.55750162094853,-56.23347777400068,8.0317095688466,2.495996553783813,10.2701456021319,-0.00842535356438745
0.19,-134.73631557659098,-59.74330612082391,12.162024755229377,-3.4757977382693737,11.406137179959874,-0.23435752204616733
0.19,-134.73631557659098,-63.09354135542795,16.234832526973275,-9.516308568149343,10.934529664909075,0.12816018227585957
0.19,-134.4680946431273,-66.2585546505791,20.114996889557606,-15.143205931091153,8.906622041769161,0.23643031383046065
0.19,-134.64690859876976,-69.21516608603899,23.671123712398707,-19.897856378826265,5.821449880505978,0.05332770654903385
0.191,-134.64690859876976,-71.94278764486727,26.780345011641355,-23.38602437933621,2.4007426892732555,-0.1293104963923497
0.191,-134.55750162094853,-74.42354460876771,29.332680700840868,-25.3125406740211,-0.6903928189789277,-0.040141235790247976
0.191,-134.4680946431273,-76.64229071108488,31.234954032775125,-25.50656832787211,-3.027454675289679,0.055992825402228164
0.215,-134.4680946431273,-78.58659438769737,32.4140164837181,-23.935567469136537,-4.474764259900743,-0.049940478972761326
0.215,-134.55750162094853,-80.24674748012171,32.819110818103084,-20.707087372028717,-5.121398928225823,-0.04675843292015358
0.231,-134.55750162094853,-81.61575525219808,32.42337722488561,-16.058388127418887,-5.157859989317157,-0.010474088223528355
0.231,-134.64690859876976,-82.68927349363882,31.224530173460163,-10.335035711100138,-4.762142995879073,0.028842684521180217
0.247,-134.64690859876976,-83.46550679905799,29.2446918676096,-3.9607283087836773,-4.046929831109501,0.0397779224786774
0.303,-134.4680946431273,-83.94506659210683,26.529421725733147,2.5987192134719566,-3.0712223283552116,0.0659611459419196
0.303,-134.37868766530607,-84.1307884765469,23.1460068917868,8.873888046453072,-1.8863826368002792,0.060069538362785835
0.303,-134.64690859876976,-84.02759315188665,19.180977280525024,14.429093793704938,-0.5870704239132793,-0.1481421436022643
0.303,-134.4680946431273,-83.64239108852487,14.736961573362338,18.895406162842875,0.6725878615046255,-0.09628557248007752
0.303,-134.4680946431273,-82.98391177346738,9.929196751585865,21.997081821809225,1.7210077711185563,0.12476935614150975
0.365,-134.64690859876976,-82.06250556744367,4.881756958485089,23.569327949176564,2.426158451968807,-0.029577931319504813
0.365,-134.73631557659098,-80.8900079512579,-0.27648912242677554,23.56605527041621,2.7251899470670966,-0.07258978989909792
0.365,-134.73631557659098,-79.47957995276144,-5.415915120698774,22.057740193058873,2.634476768155826,0.09484186407930295
0.365,-134.73631557659098,-77.84548789305794,-10.40997448833326,19.22021388335021,2.2407518973127423,0.052362131889271524
0.366,-134.73631557659098,-76.00289048905964,-15.138816392703914,15.315617377145026,1.6666101899396302,0.005676824252383028
0.366,-134.73631557659098,-73.9676555381109,-19.492600802419336,10.667497768762127,1.028463886489582,-0.018788310549847864
0.366,-134.55750162094853,-71.75617562512326,-23.374369638110082,5.632561033396195,0.41194752775607557,-0.007087699413677484
0.366,-134.4680946431273,-69.38517137080603,-26.702380156695806,0.5716681660458506,-0.13000108106913544,0.029242712032008455
0.39,-134.4680946431273,-66.87152883039889,-29.411915476112863,-4.1776125052311865,-0.5708997830024586,-0.06797895047765934
0.39,-134.64690859876976,-64.23220272216359,-31.456582953543137,-8.32482285612237,-0.9048307291104183,-0.10665908639148824
0.391,-134.64690859876976,-61.484134240243506,-32.809004992425585,-11.644934551178904,-1.134524254060246,-0.00841620493218187
0.391,-134.4680946431273,-58.64410540701968,-33.46079068984265,-13.9898345555766,-1.2528493053760923,0.13647368176880548
0.456,-134.64690859876976,-55.72857044318913,-33.421880999574014,-15.292683011454818,-1.2400566771926167,0.06512340438863973
0.456,-134.73631557659098,-52.75356846546989,-32.71947327704412,-15.56567351852741,-1.0880601198527589,-0.11839136890396418
0.456,-134.8257225544122,-49.73467107528381,-31.396514008790653,-14.89180561818235,-0.8195863943237687,-0.014512015955691737
0.456,-134.8257225544122,-46.686883478531115,-29.50970938110253,-13.41163730288638,-0.4805148110718169,0.05587877399275243
0.456,-134.8257225544122,-43.62452952562029,-27.127185477922772,-11.306665000824996,-0.12240384417250927,0.024071328058234087
0.456,-134.64690859876976,-40.561146560232956,-24.32593004474528,-8.781122186562966,0.21048308711574348,0.0641006624764131
0.456,-134.37868766530607,-37.50937684143252,-21.189091196268873,-6.043853847359173,0.4882690444562834,0.04543158835046057
0.456,-134.55750162094853,-34.48090744078679,-17.803304808034213,-3.291948383469381,0.6900739372311158,-0.09931210617395436
0.456,-134.73631557659098,-31.486522326832578,-14.256230130292684,-0.6975175888450815,0.7897391827489608,-0.22175733883960547
0.456,-134.8257225544122,-28.53617153651362,-10.634221321741258,1.601870725284537,0.7614593259998415,-0.01697100944436869
0.456,-134.64690859876976,-25.63893545474714,-7.02001775740889,3.509061178713603,0.6097609553752656,0.20066820425666876
0.456,-134.55750162094853,-22.802930330495833,-3.4905879703616876,4.969271245244579,0.3846546805118056,0.14625273249377457
0.456,-134.55750162094853,-20.035271611880383,-0.11535759648328188,5.968084736138122,0.15705528742584174,-0.01955544194944281
0.456,-134.55750162094853,-17.342115159650838,3.04511284780037,6.5260601843085215,-0.021799331487919682,-0.1205120807361375
0.507,-134.64690859876976,-14.728715027735191,5.940074813982556,6.691030846528429,-0.13973310999877064,-0.07641751308511857
0.507,-134.4680946431273,-12.199453048813977,8.529224769070295,6.529231694756214,-0.2122381116420614,0.01681594055275326
0.507,-134.64690859876976,-9.757852014932908,10.78300941440355,6.116208063910003,-0.25910094259264005,0.04251455281462668
0.507,-134.64690859876976,-7.406624504077285,12.68253988842096,5.528252009510469,-0.29222133225197466,-0.03559769291379311
0.507,-134.64690859876976,-5.147730564360642,14.219182934976102,4.835199324236646,-0.3123395736252914,0.03438127728513152
0.507,-134.64690859876976,-2.982400657182342,15.393929756462098,4.095242598741949,-0.3085363955183791,0.06391534076273686
0.507,-134.4680946431273,-0.9111507008745982,16.21654136236855,3.3519365898394904,-0.2660161021336609,0.0032666840129493835
0.507,-134.64690859876976,1.0661811597933188,16.704470428044498,2.6333159033004367,-0.17979110645403873,-0.014089555430885525
0.507,-134.64690859876976,2.9503516085609554,16.881573376870474,1.9528526857774706,-0.06609664171509344,-0.11504513496572599
0.508,-134.64690859876976,4.742633191534215,16.776742241616144,1.3120379872432812,0.04373741372079287,0.014383611085946768
0.508,-134.73631557659098,6.444774411402946,16.422560322756535,0.7041830242278966,0.12309202193191737,0.059973882828593617
0.56,-134.8257225544122,8.05894390676321,15.85394557605678,0.11868773805752457,0.1603591217900031,-0.045817488504422244
0.561,-134.73631557659098,9.587675748821539,15.106851320849438,-0.4547500465411876,0.16010704683520482,0.070266462353203
0.561,-134.73631557659098,11.033851105641354,14.21711475786753,-1.0224025970294557,0.14077517219292424,0.05296427025845318
0.561,-134.8257225544122,12.400661467090925,13.219400520961848,-1.5838435001669302,0.121806191841626,-0.06493630800964567
