Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-23352.297944104423,6.792995432824966e-08,1.567128649071492e-10,2.0538237777145696e-11,1.8530954548623413e-11,-2.7284841053187847e-12
0.0,-23344.6089440118,0.0006003138424435228,0.0008853173615919196,0.001688552198995552,0.0684562196123295,1.5639869172209728
0.0,-23339.69156023164,0.004477891162089076,0.006533639863638641,0.012158130182582383,0.4128159802889684,1.9894810231453448
0.0,-23343.17843236666,0.016497825188114712,0.0236921759385047,0.042484575117407886,1.1027744077796626,-3.2511784849994
0.0,-23343.446653300125,0.04150224057469165,0.058280555127812494,0.09905707505200123,1.6976632821109376,-4.338906125317408
0.0,-23346.03945565694,0.08260504765143506,0.11258414333179134,0.1776597311279433,1.5040523830524535,0.7206046926803538
0.0,-23340.406816054205,0.14159566571939197,0.18582924256340183,0.2656605075043412,0.28120784168010005,2.8896603250232147
0.0,-23335.7576532075,0.2206591220522176,0.2768457007746372,0.3491186373667121,-1.381689453077115,3.8768780355585477
0.0,-23339.60215325381,0.3231041853545531,0.3852081615450045,0.41675476429939895,-2.5086917397825346,-0.9786310009321824
0.0,-23342.9102114332,0.4515638209720767,0.5085670573995755,0.45608821790696386,-2.642630855371209,-5.327285076065891
0.0,-23344.877164945265,0.6061942439221835,0.6401405028503389,0.45024685037540557,-2.1239985392105893,-0.29334427181402134
0.0,-23342.016141654985,0.7851954854452414,0.7699256546239406,0.3826370651384119,-1.5056082385853813,2.7632563050692625
0.0,-23343.17843236666,0.9863017649349468,0.8874721252199897,0.24436664516257256,-0.9831564460367872,2.0036067640176043
0.001,-23339.512746275992,1.2075385681969388,0.9835143823406467,0.03818021203131039,-0.3958471543971598,0.5522496746898469
0.001,-23336.204688096608,1.4477214416239912,1.0511090907479947,-0.22017063908687273,0.4935526030716062,0.06045769340107654
0.001,-23335.221211340573,1.7068754212440937,1.0865000878620807,-0.5027313602766776,1.7305746019509058,-1.031244305425389
0.001,-23345.324199834373,1.984897398307287,1.0872049667596326,-0.7768964101450981,2.8871600701932323,-4.796889633003957
0.001,-23351.67209525968,2.278677292951781,1.0478245758188196,-1.0174695889785932,3.08480041987886,-3.238535055574175
0.001,-23340.04918814292,2.5821181194789036,0.9604143015149926,-1.2084665479498282,1.8339697865775406,6.453380703074799
0.001,-23345.05597890091,2.889629912206072,0.820125961903543,-1.33367943109715,-0.16633275212495846,6.398890617758298
0.001,-23347.022932412976,3.196976689973403,0.6266480561149024,-1.375926993936445,-1.6662127256180668,-4.617942806002247
0.001,-23354.53311854996,3.4989106542378834,0.38064329620082216,-1.326197919559963,-2.0725368507124813,-3.8433793672893444
0.001,-23360.6127930418,3.7876505615864233,0.08149583909510927,-1.1889635944889827,-1.7193547186153353,-0.8550374466803987
0.001,-23365.261955888505,4.052815775070994,-0.2726395653386291,-0.9812772816170412,-1.3148452029892326,0.08312522477717721
