Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.051,0.0,0.0,0.0,0.0,0.0,0.0
0.067,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.111,0.0,0.0,0.0,0.0,0.0,0.0
0.112,0.0,0.0,0.0,0.0,0.0,0.0
0.151,0.0,0.0,0.0,0.0,0.0,0.0
0.151,0.0,0.0,0.0,0.0,0.0,0.0
0.151,0.0,0.0,0.0,0.0,0.0,0.0
0.151,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.0,0.0,0.0
0.19,0.0,0.0,0.0,0.0,0.0,0.0
0.191,0.0,0.0,0.0,0.0,0.0,0.0
0.191,0.0,0.0,0.0,0.0,0.0,0.0
0.191,0.0,0.0,0.0,0.0,0.0,0.0
0.215,0.0,0.0,0.0,0.0,0.0,0.0
0.215,0.0,0.0,0.0,0.0,0.0,0.0
0.231,0.0,0.0,0.0,0.0,0.0,0.0
0.231,0.0,0.0,0.0,0.0,0.0,0.0
0.247,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.303,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.0,0.0,0.0,0.0,0.0,0.0
0.365,0.0,0.0,0.0,0.0,0.0,0.0
0.366,0.0,0.0,0.0,0.0,0.0,0.0
0.366,0.0,0.0,0.0,0.0,0.0,0.0
0.366,0.0,0.0,0.0,0.0,0.0,0.0
0.366,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.0,0.0,0.0,0.0,0.0,0.0
0.39,0.0,0.0,0.0,0.0,0.0,0.0
0.391,0.0,0.0,0.0,0.0,0.0,0.0
0.391,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.456,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.507,0.0,0.0,0.0,0.0,0.0,0.0
0.508,0.0,0.0,0.0,0.0,0.0,0.0
0.508,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.561,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.0,0.0,0.0,0.0,0.0,0.0
0.593,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0
0.626,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.668,0.0,0.0,0.0,0.0,0.0,0.0
0.7,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.797,0.0,0.0,0.0,0.0,0.0,0.0
0.798,0.0,0.0,0.0,0.0,0.0,0.0
0.798,0.0,0.0,0.0,0.0,0.0,0.0
0.798,0.0,0.0,0.0,0.0,0.0,0.0
