Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-113.2786408994962,-0.008843157803773583,-0.013042987192837235,-0.024876693140696703,-1.0085352351782257,-23.04152818746368
0.051,-113.36804787731742,-0.060321262811886614,-0.0879260759335894,-0.16323048075265165,-5.437637968466864,-14.592469685305513
0.051,-113.45745485513864,-0.20854593273178165,-0.2988156743798984,-0.5329571851291118,-13.232084101659908,46.740184952732506
0.051,-113.45745485513864,-0.5059681481884547,-0.7081985208850711,-1.1940457025191078,-19.067253833622757,26.624589343674415
0.051,-113.36804787731742,-0.9937252044421455,-1.3496524921538418,-2.1111472620408893,-16.526501228252226,-14.619988387649116
0.051,-113.45745485513864,-1.7025297556669958,-2.228189730042669,-3.1636990351724594,-3.810035544687479,-7.5121195435859285
0.051,-113.45745485513864,-2.6535930390543783,-3.3221330415930876,-4.169051055126205,14.751237977852185,-17.733071862987295
0.051,-113.36804787731742,-3.8595350971902977,-4.586256319865225,-4.914388791560318,31.28893463680168,-6.190399131187238
0.051,-113.2786408994962,-5.325241919469401,-5.95589378193456,-5.192486824130586,38.77058951801574,4.301157734723748
0.051,-113.2786408994962,-7.04871287932287,-7.35182459790519,-4.836431297498431,34.40122916783538,1.5048153464111493
0.067,-113.2786408994962,-9.02192034687338,-8.685691700110969,-3.7488035948230687,20.43865429179714,6.676322458905975
0.111,-113.54686183295988,-11.231663984783383,-9.865650371405398,-1.9216166396088041,2.49795942889014,0.3562068551171471
0.111,-113.36804787731742,-13.660376484243429,-10.801913419160044,0.5554837375560167,-13.338652856398605,-0.5209659501023332
0.111,-113.45745485513864,-16.286830636028647,-11.411873436535211,3.499740532570674,-23.006000788580614,-0.6243261860006726
0.111,-113.45745485513864,-19.086804494977862,-11.624676674901915,6.651657495723873,-25.51329929278704,-2.208085228839529
0.111,-113.2786408994962,-22.033731416883207,-11.385112681609815,9.701085653749024,-22.458377890189876,0.30282734278516443
0.111,-113.2786408994962,-25.099287290329393,-10.656611517286283,12.320053048856282,-16.61226862187038,-0.1576684934764181
0.111,-113.36804787731742,-28.25396624428528,-9.423333505679622,14.198391542232317,-10.465833287098262,0.3602429725896421
0.111,-113.2786408994962,-31.467645608949233,-7.69130208247464,15.078155040624212,-5.390218018104097,0.5358478706613035
0.112,-113.2786408994962,-34.710063641097044,-5.488457771392906,14.783270424208853,-1.5838183139019153,-0.06843116806598104
0.151,-113.36804787731742,-37.9512446070852,-2.863723566175316,13.241118811981766,1.4199702596372836,0.13499854934091715
0.151,-113.18923392167495,-41.16189372969285,0.11480864861116097,10.493711702954457,4.111084509160001,-0.23075922713341868
0.151,-113.18923392167495,-44.313718167304074,3.362528253259047,6.697462123990256,6.59877998930774,-0.021694783438707788
0.151,-113.45745485513864,-47.379735911285785,6.781563648938672,2.111442566853969,8.572654551401989,-0.10261135421353629
0.19,-113.45745485513864,-50.33459645598193,10.264460049576654,-2.92467316924697,9.54371938409113,-0.13872306120385858
