Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.48,-280957.9409310747,-21.9331322140522,-32.34970684845342,-61.7001089215524,-2501.4069800105776,-57148.4638591202
0.48,-280965.80874512304,-149.59436536920023,-218.05293021339207,-404.8034008023151,-13484.729749129463,-36149.286559097265
0.481,-280965.7193381452,-517.1122590754803,-740.9423241848168,-1321.5035555121572,-32806.471669347375,115999.40410525876
0.481,-280954.18583800626,-1254.4085376901778,-1755.7630325118737,-2960.1888503046403,-47255.59529010189,65977.88762576794
0.481,-280954.18583800626,-2463.3225313497396,-3345.5537842831645,-5232.881949689027,-40929.19348635389,-36446.48021465163
0.481,-280953.38117520587,-4219.892066711338,-5522.62281789904,-7840.620740177742,-9388.639219395734,-18644.206958832205
0.481,-280954.7222798732,-6576.622010381723,-8233.173646846179,-10330.737736192616,36612.755223154454,-43822.05419972337
0.481,-280958.4773729417,-9564.723171909909,-11365.06565653701,-12175.922821391747,77571.83203191693,-15389.949389081237
0.481,-280955.1693147623,-13196.308037675984,-14758.10578899638,-12863.017550964096,96064.90403616572,10561.052483980842
0.481,-280953.4705821837,-17466.531193125247,-18216.206371836517,-11979.100896751786,85175.32642380211,3818.0338054248714
0.481,-280948.821419337,-22355.664435481387,-21520.715294128568,-9283.51576251865,50521.670308362925,16672.56713841082
0.481,-280956.4210124518,-27831.09875485352,-24444.22597732834,-4756.818497371874,6054.738986863045,1045.5213865477854
0.481,-280957.13626827433,-33849.264478147044,-26764.199174219208,1379.1464343096263,-33127.398073692515,-1337.2828528727623
0.481,-280962.41127996583,-40357.45966586244,-28275.777853798703,8672.14559455987,-56969.97306946634,-1889.5835498081506
0.481,-280959.72907063115,-47295.57924252189,-28803.252500727354,16479.777672087042,-63076.29016763499,-5452.2658929668905
0.481,-280956.59982640744,-54597.740328297,-28209.728071595633,24033.98556169426,-55462.66848334956,752.528300095466
0.482,-280957.40448920784,-62193.80104123421,-26404.6481226804,30522.173645601026,-41023.88993148696,-499.7168301651909
0.482,-280960.4443264537,-70010.77127500069,-23348.94233897104,35175.56010842679,-25911.995577930727,1236.3636220839908
0.482,-280968.8485823689,-77974.11287834591,-19057.673515663446,37354.814925217426,-13459.17700910673,1405.7511546194291
0.482,-280972.0672335705,-86008.92632537456,-13600.169190527657,36623.55645003051,-4093.6873568226906,-359.89111577966105
0.482,-280968.04391956853,-94041.02193153022,-7097.728313531538,32801.79185147038,3364.9038206543096,409.99466486100573
0.482,-280969.74265214714,-101997.87710524818,280.9074656632032,25993.67940075313,10113.308835757944,-664.378915200723
0.482,-280968.22273352416,-109809.48424870956,8326.042609299353,16586.796687370566,16372.493552056734,-225.24388465363154
0.482,-280968.22273352416,-117409.09154838444,16795.139317883946,5223.119054116027,21327.705149057747,38.171270101796836
0.482,-280966.0769660565,-124733.83804081418,25422.167213828783,-7255.194370194714,23764.87191099386,-140.13585187206627
0.482,-280968.7591753911,-131725.28698443138,33927.771297737934,-19879.639172464293,22875.759651339482,278.85432574670267
0.482,-280966.8816288569,-138329.86199981117,42029.82472896926,-31641.42773311097,18755.65589473545,-18.102312359769712
0.482,-280963.5735706775,-144499.1895224219,49453.93879889052,-41581.33747325074,12392.705856552247,48.01815816844464
0.482,-280966.2557800121,-150190.35298424098,55943.52034583639,-48874.74909203061,5250.841302690702,14.982809473476664
0.482,-280964.28882650007,-155366.0654000055,61269.00036673796,-52903.9650165368,-1276.876493847532,-91.05552522241487
0.482,-280959.0138148086,-159994.76450715755,65235.909297048194,-53311.316614977375,-6271.977446183615,28.917644760258554
0.482,-280969.29561725806,-164050.63664600224,67691.52917331413,-50028.57318170047,-9413.950275227187,-39.12810548173002
0.482,-280977.69987317326,-167513.57803486407,68529.91437214568,-43280.523701202575,-10850.622884428414,8.63794098116341
0.482,-280975.01766383863,-170369.09620621696,67695.15116393969,-33563.04600269431,-10948.927080455565,21.876971176468942
0.482,-280980.3820825079,-172608.15475646482,65182.79668758949,-21598.313324252358,-10074.045869979102,-3.207516818139993
0.482,-280984.13717557635,-174226.97154312287,61039.49723313459,-8271.799063723345,-8485.898597684734,15.58029109628842
0.482,-280977.9680941067,-175226.7768762211,55360.85753448584,5442.798385250322,-6355.764878094735,-10.158689770854835
0.482,-280963.30534974404,-175613.53391846127,48287.69966295847,18563.758142043465,-3844.030792152884,4.714361942184041
