Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-136727.4089726697,3.977290248258214e-07,9.175522563964478e-10,1.2024869988636055e-10,1.0845724318642169e-10,-1.0913936421275139e-11
0.0,-373397.9610679104,-18.47581307483302,-27.250423868827795,-51.974323254130226,-2107.110299186008,-48140.15381843563
0.0,-373457.77433607273,-126.01796319136758,-183.68737950145487,-341.00593704961324,-11359.605864775987,-30461.894253793587
0.0,-373453.57220811513,-435.6278703541517,-624.1884180000096,-1113.270726787402,-27637.704790249587,97708.41935977117
0.0,-373455.27094069374,-1056.772753278028,-1479.1405483751923,-2493.8211226056064,-39812.81150638051,55597.96411692795
0.001,-373442.7539637988,-2075.2640634066242,-2818.5231754342244,-4408.577626882756,-34486.42628088213,-30689.560757274332
0.001,-373398.8551376886,-3555.16949965699,-4652.714937963538,-6605.677270077234,-7916.109326382681,-15698.075925599747
0.001,-373399.65980048897,-5540.716874151826,-6936.37984360219,-8703.710367010925,30841.931022556793,-36914.23936278586
0.001,-373399.65980048897,-8058.183432942357,-9575.011331067111,-10258.349295067288,65356.78867310929,-12993.633015556268
0.001,-373405.9182889364,-11117.755682833029,-12433.619592878962,-10837.199706764695,80945.16390318927,8883.195487901045
0.001,-373400.5538702672,-14715.337635779695,-15346.983257013679,-10092.35111249988,71774.41531931328,3221.3338352411956
0.001,-373428.0018124583,-18834.30099375216,-18130.883513099496,-7821.066936346565,42575.05146213307,14046.392327409936
0.001,-373407.8852424485,-23447.172619014407,-20593.740037989144,-4007.021939433121,5101.598882849891,893.9616894842329
0.001,-373430.2369869038,-28517.248608159643,-22548.08105691923,1162.8060541211219,-27921.051185057564,-1114.3807807781996
0.001,-136356.99586355637,-33981.62533748675,-23794.038811731552,7359.399730390474,-45905.396650982795,46623.89252980609
0.002,-373382.85128865857,-39737.46925194179,-24108.791494526617,14174.804086799819,-43892.984839114055,-22307.530175731765
0.002,-373397.15640511,-45686.799320612896,-23323.998490136182,21023.087217403143,-30434.59497718643,-127745.83395686178
0.002,-373411.640335517,-51774.06263581002,-21387.910527719745,27098.318806807543,-22368.912592054363,41762.8636769266
0.002,-373417.5411960532,-57961.45691531507,-18328.122783987157,31553.384474040642,-27156.698161067456,87460.78829262847
0.002,-373400.2856493337,-64207.95599338659,-14217.020631916159,33671.64882698619,-37936.827308077896,-13824.127159416792
0.002,-136454.62828333717,-70451.81654579416,-9141.518854399368,33007.84278711549,-40142.05495354679,69148.88297205468
0.002,-373389.37799803953,-76596.32690024025,-3178.278684815526,29480.651095182067,-22457.237721688878,-41355.56707563465
0.002,-136437.1045156842,-82535.55096000798,3570.258228769801,23303.00055458778,11320.274435098914,-102580.34721544007
