Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-346719.5447349006,1.0085792396807847e-06,2.326778769656812e-09,3.049365204788046e-10,2.7466739993542433e-10,-2.9103830456733704e-11
0.0,-346713.82268832,0.0004477032118010982,0.0006588430374208087,0.001256597275016702,0.05094416369274768,1.1638972407090478
0.0,-346709.7099673402,0.003368727114665404,0.004914435973240927,0.009147452598611494,0.31124744039061625,1.5727422724739881
0.0,-346713.1968394753,0.012450116879904272,0.01788047026582973,0.032073612682509633,0.8344827652626918,-2.5426002133608563
0.0,-346714.00150227564,0.031198435488235532,0.04380499649501246,0.07443082542556567,1.268105513953742,-3.6539324698242126
0.0,-346717.9354092998,0.06137785654825123,0.0835634020250069,0.1314801109654553,1.044492927351257,0.3125622120714979
0.0,-346713.37565343094,0.10321395635310893,0.13500584777603564,0.1910920803106535,-0.03829786411142777,2.4854895440657856
0.0,-346708.6370836064,0.15710508851591598,0.1956787897565775,0.24085376960044869,-1.4497862544535565,4.076548971395823
0.0,-346713.0180255196,0.22464913245198304,0.26447355508462067,0.27276983021197054,-2.290254383508909,-0.6211970563745126
0.0,-346718.20363023324,0.30691355680799504,0.33908370443897695,0.279147615772942,-2.173715151595843,-5.742912256362615
0.0,-346721.77990934614,0.4023013372946558,0.41299007739942084,0.24777042458153176,-1.5358258594969811,-0.9166455138329184
0.0,-346719.00829303364,0.5069649489261003,0.4765051151578703,0.1656791983579211,-0.99542444050212,3.2686866704316344
0.0,-346720.5282116566,0.6166894408949766,0.5201218310866267,0.02729160947285436,-0.6889051359971745,2.7954802417225437
0.001,-346717.9354092998,0.727944627988073,0.5365332376832157,-0.16133709127990414,-0.3039467912935834,0.4301728890714003
0.001,-346716.1472697434,0.8382218173292095,0.5214215161230982,-0.3822601517973965,0.49593672057335425,-0.5568852622964187
0.001,-346715.96845578775,0.9462244272392972,0.4738535081442734,-0.6076137452860451,1.7336753460804175,-1.2549176134343725
0.001,-346726.16085125937,1.050640384397692,0.3944029238651865,-0.8070448384982001,2.9087958321642873,-4.370608624303713
0.001,-346733.49222344067,1.147522910979255,0.28120513038957995,-0.9589972336817993,3.108590184835066,-2.960751349441125
0.001,-346724.01508379163,1.230216230158387,0.13002028243953845,-1.0526728528735987,1.8321338651953738,5.8874023902462795
0.001,-346729.2900954831,1.292564330235109,-0.06071620885902007,-1.0790945828452863,-0.24582736621186996,6.223798888822785
0.001,-346730.89942108386,1.3299458368470383,-0.28831121619256805,-1.0291602255502568,-1.854523331790915,-3.7251190539100207
0.001,-346739.30367699906,1.3373149687104942,-0.5489043055412495,-0.9008931062985255,-2.3066251379959795,-3.656546470185276
0.001,-346746.90327011386,1.307564674202144,-0.8400474935491786,-0.7045839417372974,-1.878453741795056,-1.7000380398822017
0.001,-346752.0888748275,1.2310906486152824,-1.1613509992360562,-0.4625374156416058,-1.3368533519014818,-0.19475056864030194
0.001,-346758.0791423415,1.096568096843754,-1.5131968339990038,-0.20371648059679615,-1.1955681081763032,3.9026619918149663
0.001,-346760.5825377205,0.8921967893798666,-1.8947435577083525,0.04346858969223888,-1.3456789922761345,1.6023544599593151
0.001,-346754.41345625086,0.6075485727331866,-2.301154336517648,0.25939454469300927,-1.161413255892512,2.9014588616410038
0.001,-346755.6651539404,0.23581749686274023,-2.7205136225410627,0.44056361386606113,0.05970112847580822,1.0501201517035952
0.001,-346765.4999215007,-0.22665665763981124,-3.1352204106592296,0.5960991006553087,2.2940391466813708,-7.2891845025878865
0.001,-346762.4600842548,-0.7827973806144861,-3.526491660237845,0.7370782592230256,4.482485059879764,-3.0245447394263465
