Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-14058.35319260993,4.089461747014411e-08,9.4343199918967e-11,1.2363887691435593e-11,1.1155520951433573e-11,-1.3642420526593924e-12
0.0,-14477.314290680206,-0.03270638173244089,-0.04823949318555809,-0.09200645938566598,-3.7300679652967688,-85.21910109428245
0.0,-14302.97068392881,-0.2094621322675878,-0.3050824997521351,-0.5653484409688239,-18.555957177315705,-18.440500298890584
0.0,-13880.165085812225,-0.6452709270991557,-0.9208846042037295,-1.6265498778760343,-36.78808438007475,281.41031489720353
0.0,-13958.306784427976,-1.3306369824092812,-1.839225646661079,-3.002103424620273,-30.511533754710044,64.8981757679544
0.0,-14382.453487211882,-2.191376617282013,-2.893762106626691,-4.183294591250369,10.133440210556245,-366.18461346819504
0.0,-14340.432207635906,-3.242698133926618,-4.047422071668913,-4.959337229118223,53.40210098618698,-118.2152084320137
0.0,-13875.426515987698,-4.55224384920023,-5.336305190344335,-5.320525743030929,65.50056976388278,294.5354470714674
0.0,-13864.340050737865,-6.084388002509818,-6.635704140872,-5.001097460033881,51.68304204002497,166.48138993145903
0.0,-14266.49263697775,-7.720365095233092,-7.700195166743745,-3.602137451811751,33.935274128898484,-251.20202273548466
0.0,-14367.254300982271,-9.420117174513887,-8.418178179750248,-1.135292692565161,12.105859902875011,-198.58361793906943
0.0,-13897.599446487362,-11.227275692335722,-8.821019586924859,1.981502270846247,-21.836407861357927,245.2880963531402
0.0,-13796.033119682446,-13.111577541800616,-8.844384685080858,5.451704207388542,-50.95634057905188,221.14176964180615
0.001,-14159.293670570098,-14.946559993794093,-8.300667643436908,9.180760948598687,-51.35053703702741,-218.40795661887114
0.001,-14387.9967198368,-16.667290858638765,-7.12459491658261,12.804525987837266,-31.80617984477334,-252.7764945781846
0.001,-13950.170749446244,-18.315676231750444,-5.4401439196438846,15.617614136612763,-20.650067272969622,180.35233368884747
0.001,-13754.10124708429,-19.890081325610936,-3.327033263047025,17.123172125267732,-20.61291403658568,281.8630247425517
0.001,-14056.743867009149,-21.28136722582914,-0.7235205787166539,17.268621265366008,-11.60670635615567,-144.38336325250884
0.001,-14387.639091925514,-22.415847298962372,2.3549962807209788,16.0116840023085,6.742065915105314,-298.492109804713
0.001,-14019.72937819116,-23.33879212565802,5.69467130380393,13.09602840208451,12.94981353287352,105.79766941493608
0.001,-13731.391874717698,-24.082746970083978,9.09301199707582,8.500804146166972,4.786407395034772,311.5814847276415
0.001,-13962.777133319038,-24.566940772658015,12.516466047462297,2.7397333321685635,4.966703386333535,-64.50721952556432
0.001,-14360.906405556969,-24.716019607378115,15.920976020481888,-3.56477073673169,19.37460358067493,-321.4625227911456
0.001,-14095.814716317023,-24.57599865209025,19.08179103807617,-10.080126089451458,25.57759709652612,23.523478701623844
0.001,-13726.474490937531,-24.21033684430139,21.76188190789562,-16.457675467086485,13.661479837273717,324.4733510912406
0.001,-13874.532446209483,-23.569931903375075,23.91514797386265,-21.979254327004824,3.938465348125476,19.2250802014255
0.001,-14305.652893263448,-22.579492396317722,25.554877531779965,-25.910498045027165,9.062398057743579,-321.4430811661532
0.001,-14172.61531026546,-21.278709707608815,26.54180415776168,-27.994622140650897,11.398511261067597,-62.78855283267649
0.001,-13746.233433036025,-19.755017566559776,26.693741970536273,-28.24989304588005,-2.528181310105552,311.5823094644593
0.001,-13811.679340801162,-17.9943091141582,26.016071279618778,-26.51665047600645,-15.407675564039394,103.14017019363837
0.002,-14238.86588083099,-15.92851946254085,24.62599038893391,-22.6401794792914,-10.354544805743203,-296.92079518717946
0.002,-14242.173939010376,-13.589761329047699,22.515917674158693,-16.955164174013376,-1.612974929928697,-138.96866735088906
0.002,-13776.63180549524,-11.081172546636008,19.600696042832666,-10.144624203434084,-7.408948091721513,279.76214839038585
0.002,-13742.47833996753,-8.416750685546802,15.961495999091534,-2.689029924871213,-15.753313281880224,177.6967549544379
0.002,-14136.494891225684,-5.527272047135446,11.829726709220916,5.132417871941555,-7.190496239992413,-256.6552502389668
