Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-392803.0303481854,1.1426323887064882e-06,2.6360282845416805e-09,3.454658781265607e-10,3.115019353572279e-10,-2.9103830456733704e-11
0.0,-392796.235417871,0.0005315925085547235,0.0007823759798597507,0.0014922092474165538,0.06049619437135334,1.3821279733383562
0.0,-392791.58625502425,0.0039819869336668035,0.005808869827440333,0.010811059834026082,0.36751682874955804,1.8198934757965617
0.0,-392794.3578713367,0.014766373388578558,0.021208545143920787,0.03804992166706711,0.991872897498979,-2.7710615849209717
0.0,-392793.9108364476,0.03745455883772664,0.05262351631102291,0.08956323996895321,1.5566662781093328,-3.780715200380655
0.0,-392796.235417871,0.07528806555671608,0.10273409072681261,0.16263546454744926,1.4489304786766297,0.51886560805724
0.0,-392790.9604061795,0.13044138941130612,0.1715843755294415,0.24692265701581562,0.4257637983910172,2.2940547692996915
0.0,-392786.04302239936,0.2054921993220482,0.25882132774679434,0.33042186604514256,-1.0331112500148265,3.5422902811696986
0.0,-392788.9040456896,0.3041627234882185,0.364813019809354,0.40317430041962155,-2.073818502859922,-0.6099638692830922
0.0,-392791.8544759577,0.4297259688361592,0.4882436528936722,0.4537759389255598,-2.271559708525274,-4.942062106580124
0.0,-392793.64261551417,0.5832122521377379,0.6235577273679738,0.4659737585952115,-1.9163532176103217,-0.5356523182999808
0.0,-392790.3345573348,0.7637635921375008,0.7618584961981796,0.42267917104886976,-1.493643619516206,2.6204939315502997
0.0,-392790.5133712904,0.970108180453181,0.8936045358033553,0.31335382652227395,-1.1410171542152057,2.190322768248734
0.001,-392786.66887124407,1.2013998615930426,1.0103221395944857,0.13834950579402516,-0.6528223276332028,0.5570071291440399
0.001,-392784.07606888725,1.4575591317515162,1.1054710233542124,-0.08991898699088097,0.20559941913370494,-0.40064088473445736
0.001,-392783.0031851534,1.7393779179035391,1.1748321180203192,-0.34823834714842405,1.418586961611254,-1.2699198741465807
0.001,-392791.0498131573,2.04728587910299,1.2147907087672962,-0.6091179137242193,2.5260896613972363,-3.924068102554884
0.001,-392796.5036388044,2.378980831287418,1.2189677724685737,-0.8506244791824855,2.72567342361026,-2.5153913355607074
0.001,-392786.4006503106,2.7294444092093926,1.1786217979796092,-1.0578078169873635,1.6088760401712534,5.430800073605496
0.001,-392790.3345573348,3.0938819458357933,1.0874962692717602,-1.2147468168616058,-0.1803634536249774,5.580470467015402
0.001,-392791.1392201352,3.4685483361419713,0.9433028563520907,-1.3036774335236458,-1.5092204908014537,-3.7127865281217964
0.001,-392797.0400806714,3.8488855100641253,0.7450031641251442,-1.3125779013578978,-1.8141447234752377,-3.2634984486940084
0.001,-392801.8680574737,4.228244005313982,0.4909782041776367,-1.2401005619303618,-1.3751931504357344,-0.9576177444396308
0.001,-392805.9807784535,4.597683915765042,0.17889548290995094,-1.0958100864902605,-0.8663873135142239,-0.2946965059672948
0.001,-392810.719348278,4.946470593587733,-0.19333171490205814,-0.8970922627273836,-0.7502678957098396,2.8510398205107776
0.001,-392811.5240110784,5.2629720530811,-0.6260079329069086,-0.6642637125662532,-0.9646184120360886,1.5005804728571093
0.001,-392804.3714528527,5.536479276775815,-1.1148729249300118,-0.41328060326564753,-0.9486831914346112,3.1219287721905857
0.001,-392804.19263889705,5.759468464514917,-1.6479647615696607,-0.14873931898708292,-0.008767100596742239,1.068210146171623
0.001,-392812.2392669009,5.927155941767079,-2.206950338584157,0.1328303553852379,1.9001792279987058,-6.815261644762359
0.001,-392808.3053598768,6.035185434360944,-2.771493622051551,0.4331350749382068,3.8370292542645075,-2.9642022408515913
0.002,-392803.1197551632,6.080122769235622,-3.319450718738544,0.7511550500143187,4.726585780495498,4.920294530820684
0.002,-392802.8515342297,6.061499966550741,-3.8248518902634103,1.0869925438135368,4.261484372005725,1.5955960829160176
0.002,-392796.59304578224,5.981951929480605,-4.258947295618661,1.439719285725758,2.839063930676275,-1.0210408075654414
0.002,-392790.7815922239,5.847046215909742,-4.591830704204256,1.8045446869301998,1.1468125044189037,1.2972760365955764
0.002,-392788.9934526674,5.665371760331897,-4.793714425373722,2.1714674261511675,-0.21700466288439202,-1.7885690388065996
0.002,-392789.2616736009,5.447213762287358,-4.83827589429815,2.5208792309052086,-1.130195027472837,-3.366028911259491
0.002,-392790.9604061795,5.202573201496609,-4.706737299444008,2.819380317133138,-1.9650573328749488,-0.9067780184122967
0.002,-392791.7650689799,4.940010864036648,-4.390272086859817,3.020906993681976,-3.1372757076937887,0.641990271731629
0.002,-392799.3646620947,4.665938701108388,-3.891225649654892,3.071809661240266,-4.686719905857444,0.8788939288642723
0.002,-392800.9739876954,4.383846846884893,-3.223886105090209,2.9176175874130763,-6.221143752963599,0.5867318508535391
0.002,-392797.7553364939,4.094986447630198,-2.4125446596866524,2.5148570624190114,-6.992852036008117,3.6986204485438066
0.002,-392797.5765225383,3.8004872492011152,-1.4870568497437446,1.8457627106266017,-6.146829307506778,2.3889393597637536
0.002,-392797.218894627,3.502269130716254,-0.4801013098732625,0.925859383654867,-3.3478621422832475,-2.7593017108592903
0.002,-392787.2947200888,3.203344509314679,0.574653398295986,-0.1946801796630524,0.8603735714245886,0.0013531467702705413
0.002,-392785.5065805324,2.909006456319233,1.6456242096583509,-1.4316842582014289,5.363308431501537,0.5416001863195561
0.002,-392793.9108364476,2.625924019360003,2.703064023294168,-2.6782484753476155,8.761734929275917,-5.935667672092677
0.003,-392796.0566039153,2.358742646233768,3.7150196928801407,-3.8256625441670025,9.64615134601263,-3.5284009832685115
0.003,-392791.1392201352,2.1093149334658463,4.647398424100857,-4.775936143360084,7.488497114999518,5.58389976293256
0.003,-392794.3578713367,1.8787953362417475,5.468395678868063,-5.444489212287152,3.287592479076011,4.163939412625041
0.003,-392799.0964411613,1.6678368919279443,6.149922746019129,-5.767422683117488,-1.1327647569901274,-2.2907101945747854
0.003,-392804.1032319192,1.4749141650581379,6.666086662595156,-5.712251856381684,-4.340398242109586,-1.7975665469857631
