Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-22745.31397167611,6.616428693817511e-08,1.5263967867440442e-10,2.000355436848622e-11,1.8047785488306545e-11,-1.8189894035458565e-12
0.0,-22736.552087849628,0.0006840673203807324,0.0010088499907596749,0.0019241641303340273,0.07800825025290692,1.7822176498584668
0.0,-22732.61818082549,0.004972361900500433,0.007253068840988863,0.013487953806780695,0.45555332520129355,1.9274720219082155
0.0,-22737.44615762784,0.0178441467903101,0.025603867716465167,0.04581940945039342,1.1689075361651646,-4.09346619653661
0.0,-22737.177936694377,0.04381006179803415,0.06141247737786104,0.10392065649056281,1.7036868750846281,-4.248208901241014
0.0,-22738.25082042823,0.08555654920137168,0.11626826188902761,0.1820790132929595,1.3776161424555653,2.022612377166297
0.0,-22731.992331980746,0.14494503108588597,0.1894928886817424,0.2680043847612197,0.08938921516329401,3.2495206486410098
0.0,-22729.041901712644,0.22463645308663516,0.2806351956008326,0.34947416913615914,-1.4671123934555226,2.7864669438586134
0.0,-22733.69106455935,0.32813860254623384,0.389552024409781,0.4159874199832414,-2.403397717888396,-2.090145672224935
0.0,-22735.65801807141,0.457810069295862,0.513445198474638,0.45429282677695415,-2.443608807400608,-4.67419928210893
0.0,-22737.088529716555,0.6136078452847928,0.645206197103509,0.4470097515085758,-1.981194425219229,0.9340593646547859
0.0,-22735.65801807141,0.7938295249754506,0.7749691401765038,0.37800599746867736,-1.4802944647404388,2.26419607207481
0.0,-22737.44615762784,0.9961352525723433,0.8921735027040443,0.2383574082633233,-1.0674834139097413,1.1720336571588632
0.001,-22732.70758780332,1.218131351890047,0.9869526768890613,0.029848416028657176,-0.5695436847866517,1.068498587459544
0.001,-22728.68427380136,1.458337238506107,1.0520068400575604,-0.23208331854504038,0.29382970362871674,0.8098683300277116
0.001,-22729.488936601752,1.716772284174737,1.0837274598637023,-0.5186497413782947,1.615469181692788,-1.6128431268052736
0.001,-22740.12836696248,1.9931324542455255,1.0795458857077311,-0.7968398221894653,2.9085057458647157,-5.720211642570575
0.001,-22746.02922749868,2.2837031371555554,1.0334463231658444,-1.0420759882133748,3.1750095985994164,-2.69405368164189
0.001,-22733.78047153717,2.581798340419995,0.9370032111381761,-1.2386133129052874,1.89851250864632,7.303980147160473
0.001,-22739.50251811773,2.8815297130978124,0.7854524048692713,-1.369274600845026,-0.1430122407400063,6.214543534192671
0.001,-22742.631762341472,3.178384034838097,0.5787159898207852,-1.415681732691028,-1.6432759948298212,-5.315512493752976
0.001,-22749.426692655885,3.466603484930654,0.3174508556108804,-1.3683082945308023,-2.031793559156114,-3.894762485577303
0.001,-22754.25466945823,3.7379860940827214,0.0012809106976954254,-1.2308998726944047,-1.6565615147790425,0.0641359923984055
0.001,-22759.529681149685,3.98220055240865,-0.3706070151069749,-1.0186374114501646,-1.1890214061213555,0.09243781485020008
0.001,-22766.50342541974,4.1872652082784585,-0.7985917485208991,-0.7545764796026226,-1.0563345234170072,2.362220553849511
0.001,-22768.202157998345,4.340116608510261,-1.281638908588722,-0.4651962405489929,-1.2110622130766444,1.2115267894150747
0.001,-22759.350867194044,4.428682569820081,-1.814185341337546,-0.1717435222905248,-1.1009903742436222,4.103368727353882
0.001,-22759.70849510533,4.444845698002971,-2.3820171325900574,0.11922533556697612,0.03506497993257085,1.7446081235329984
0.001,-22770.9737743108,4.383890336441554,-2.9638890334044596,0.4120688686796754,2.254799932547172,-8.4550224357763
0.001,-22768.0233440427,4.241334628736412,-3.5373155306043382,0.7092959650739958,4.442197325192041,-4.085999608923885
0.002,-22760.870785817,4.013437887649985,-4.078833881813376,1.010469580608186,5.338352495316826,6.52128287697451
0.002,-22760.06612301661,3.7002015316432373,-4.560619372009432,1.3187408959072462,4.691985593147933,2.996659570477277
0.002,-22755.327553192088,3.3057715176426625,-4.951254602774207,1.6388822271200212,3.1025568751274193,-1.960362745452585
0.002,-22750.231355456275,2.837578721300136,-5.218543802059351,1.971515431514839,1.3369238225613742,0.030844227309898997
0.002,-22747.817367055104,2.3060654325733507,-5.331451133058821,2.3100299714018844,-0.08400650975278268,-1.5394329515256686
0.002,-22747.906774032926,1.7236624533295453,-5.263064150561927,2.636794971061944,-1.1083309134488672,-2.691833308911555
0.002,-22751.5724601236,1.1028528818004464,-4.994653654247083,2.9190181529810353,-2.11208670588303,-1.2750644889756586
0.002,-22753.986448524767,0.45446604361338494,-4.518912840171751,3.1084280619600433,-3.517291859266436,-0.08238561962298263
0.002,-22761.85426257304,-0.21336515239085263,-3.841600886468072,3.1460793919669285,-5.363443192353458,1.315174874573131
