Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,-562.5487044511682,1.6364088903375595e-09,3.775160739571959e-12,4.947431353485854e-13,4.4586556668946287e-13,-4.263256414560601e-14
0.0,-600.6360770030113,-0.0029733095115054703,-0.0043854084762158935,-0.008364223581144359,-0.33909708775482184,-7.747191008571065
0.0,-601.26192584776,-0.020328164702456082,-0.02963174731238817,-0.05501338392139363,-1.8335867593723942,-5.027573474541356
0.0,-599.6526002469778,-0.07030807876253865,-0.10074362185266093,-0.17969314612912904,-4.462987352017005,15.9721339967832
0.0,-640.064554222173,-0.17349876790372967,-0.24306761253993786,-0.410785777177909,-6.761608990206204,1.1887967704452649
0.0,-680.1188802860833,-0.35840646978329704,-0.489168972311415,-0.7754196095829538,-7.761904841430966,-18.805347517284673
0.0,-682.9799035763626,-0.6662836950299469,-0.8840369149523643,-1.3059995250050553,-7.759872145870865,7.964008676742623
0.0,-678.062519796195,-1.1421126002330604,-1.4690620273474153,-2.005156184986619,-6.390829407373198,20.885848184212847
0.001,-714.0935318581501,-1.8256878046462415,-2.2667598057755263,-2.817654300782128,-2.391843829236997,-3.4295868980725004
0.001,-763.7144045489317,-2.757471391047192,-3.288671727550908,-3.6552751330773177,3.7220835175315212,-22.316368624656633
0.001,-776.4101953995462,-3.986802275628186,-4.547064420880997,-4.431760138546096,8.952151335602105,-3.947392836308012
0.001,-774.9796837544064,-5.5659178847109665,-6.045266464279274,-5.0548693142756695,11.035158984691302,21.800989432828658
0.001,-805.4674631914453,-7.539797708691187,-7.7624750971794185,-5.4091372044781405,10.578891279648335,5.564007012080708
0.001,-854.6413009931208,-9.948862114454418,-9.659119697129139,-5.381953883077287,9.02700383908238,-17.971820771168012
0.001,-875.0260919363609,-12.837021019620822,-11.690876533783904,-4.904803939575959,6.525760471595235,-5.726333779206357
0.001,-869.5722662892659,-16.24791565736948,-13.805039598559476,-3.9535307013944685,3.1707308908931333,17.224474623459315
0.002,-895.5002898574221,-20.21472141665525,-15.927835322593118,-2.52618615273158,0.45009978733084566,8.347572061779914
0.002,-948.4292207275892,-24.76177260883782,-17.97056474644228,-0.6556894896832755,-0.5442975648395105,-18.865275166141714
0.002,-980.079290876304,-29.914874353440517,-19.849150789003847,1.5565596363832086,-1.0279640304964879,-12.041097585816289
0.002,-979.0064071424492,-35.70112508211942,-21.487425635157283,3.948277296048609,-2.670114001038181,16.83167991768957
0.002,-996.7983957288736,-42.138400815242726,-22.80467139004225,6.341236928159002,-4.861154440854078,14.99394212508247
0.002,-1045.9722335305494,-49.23327017590745,-23.716237980599875,8.561147840393447,-5.745578583696622,-12.15223833813883
0.002,-1081.0197688364708,-56.98998396117721,-24.15081009652767,10.424758487329335,-5.069313513364111,-15.306627871047056
0.002,-1077.8011176349066,-65.41244924540129,-24.05630780327929,11.751364190211694,-3.9077678391230357,11.284252595212905
0.002,-1087.7252921730628,-74.49454908789183,-23.387594540467305,12.409325474237113,-2.30271582394524,16.32853586597639
0.002,-1135.6474322852412,-84.21695958675977,-22.103948598887776,12.336709696908033,0.40506893224311646,-11.546440305486243
0.002,-1172.0360722584812,-94.556819536179,-20.1855848762815,11.517163282678313,3.285848066674257,-18.050199297006316
0.002,-1170.8737815468053,-105.49211019274931,-17.641090008314595,9.97011805117635,4.411892160086444,9.981892231196042
0.003,-1170.6949675911628,-116.9925752725876,-14.493566146356342,7.778970291728867,3.7284825767872967,19.598978176902023
0.003,-1207.3518284978663,-129.0141260483384,-10.77179419133805,5.101128844121072,3.063838835800585,-5.746510520756317
0.003,-1246.690898739207,-141.50714015951408,-6.522113699928967,2.129201020820027,3.149049909940306,-20.093933402855754
0.003,-1248.3002243399887,-154.42380375071912,-1.8179076775192526,-0.9455862033931062,2.8166065290321427,1.8492978976881602
0.003,-1239.5383405135085,-167.7117448260087,3.2525988232407386,-3.9269288770009227,1.5465757221157332,20.261324581636813
0.003,-1261.8900849688157,-181.3063284891716,8.600781679504795,-6.60472588779366,0.5852500426529019,1.5260104276758852
0.003,-1296.937620274737,-195.13599089173553,14.132293345655023,-8.787889619161136,0.7011762590394941,-18.702054622492994
0.003,-1296.222364452167,-209.13064954831455,19.737525069505338,-10.343104993218233,0.8593932327452602,-3.220455682172485
0.003,-1274.8540967528936,-223.21755014284855,25.30161325743715,-11.18926032742494,0.2789851592264778,18.873721779630557
0.003,-1283.973608490659,-237.31264118054196,30.7210598401558,-11.275428809902046,-0.057295030607456,5.376929969056221
0.004,-1310.5274809035636,-251.32432865220395,35.90109280994971,-10.595466225244143,0.6552935003890976,-18.880464528823296
0.004,-1305.520690145575,-265.1631191413996,40.74405178680309,-9.215658867361254,1.3506534023692165,-6.972023791674985
0.004,-1272.4401083517205,-278.7394939627557,45.155771364761286,-7.259396362504223,0.9384825173060207,18.278621240875225
0.004,-1266.0922129264134,-291.9548206029376,49.06210917472373,-4.867580851517287,0.2547015570857738,8.98199355892433
0.004,-1281.8278410229495,-304.70345507497433,52.40772343668446,-2.1937553960260003,0.4439649205074687,-17.07682659225827
0.004,-1274.58587581943,-316.8832395551153,55.141795169077604,0.5768501456997666,0.8126762513931958,-11.25232909108496
0.004,-1231.581119487419,-328.3959966252462,57.2189858171019,3.2427175110264947,0.1720237418672408,15.498598074052211
0.004,-1206.9942005865814,-339.13830503202854,58.61478207522163,5.631166681841348,-0.8408772254908534,13.678985218362413
0.004,-1212.6268401893187,-349.0010701526762,59.32672045844532,7.61208497622724,-0.834562676389778,-13.872418286556496
0.004,-1202.6132586733413,-357.8802616237288,59.35829860839849,9.074546744539152,-0.19675169985571195,-16.037063439324413
0.004,-1153.8864557607717,-365.6804063143393,58.71405627206973,9.925980474901815,-0.3802934020327591,11.63888637865091
0.005,-1111.0605133844035,-372.30574861135796,57.41329310961421,10.127284261169796,-1.2204138190726184,17.72833196082911
0.005,-1106.947792404627,-377.65698935522255,55.49474653395772,9.704754863289677,-1.2520872649587798,-9.389862774990547
0.005,-1092.1062340863032,-381.64121052087853,53.000962460448264,8.71689817396016,-0.4454749410295822,-19.22021416883979
0.005,-1038.5514543713873,-384.1776146049966,49.969332254812436,7.233936924777396,-0.2301843469150775,7.541546247846611
0.005,-983.0297211444046,-385.18953909297784,46.4441448723457,5.358974350430898,-0.7950563578109202,19.5579116858749
