Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.366,76803.72319265881,5.995723807391192,8.843237966218576,16.86657465834127,683.7940534738177,15622.319784149853
0.366,77131.66798730708,40.91911363743163,59.6452841978438,110.73013194091226,3689.1372102849973,9948.173797729984
0.366,74115.16596259666,141.2977423659461,202.4523203002347,361.05816375241847,8956.881389719272,-32281.687620492172
0.366,72820.99995863438,341.80259984933406,478.3314440111251,806.111148697346,12799.738475062115,-18821.172096806054
0.366,75059.48246234447,668.7731982520913,907.889933329869,1418.3563372016915,10849.10216688694,11421.29420128491
0.366,76052.97279989396,1141.8476299917395,1493.1611229766102,2114.9992526098426,2072.1658121833725,6870.375519515746
0.366,73425.39112870587,1774.9364739195905,2219.4407075900076,2774.740923154595,-10368.602425552941,10581.87805389669
0.366,71827.24140015143,2575.949043481401,3056.0644770613176,3256.3323021726123,-21184.49476733302,2290.976390900023
0.366,74192.77121934548,3547.0436167908897,3958.7055424176688,3421.476639682051,-25869.99713522468,-2007.5806803229607
0.366,75070.30070666084,4686.095005104885,4874.044353721933,3160.7418667813963,-22681.968584771592,615.2736029417447
0.367,72673.2102242959,5987.630926116652,5743.92524289838,2413.7306458718176,-13134.914056589825,-5421.223749211731
0.367,70431.68788333987,7442.47795904823,6507.687449338083,1178.9315431065936,-1060.5667774641302,-2002.6619465983385
0.367,72581.74688598477,9037.823644981454,7105.138468792237,-482.6216649212224,9356.02057029398,1253.8576897496077
0.367,73799.29110995425,10758.580711333621,7481.333776901823,-2447.772384958948,15480.741188339442,2428.6156938969343
0.367,71830.81767926428,12588.419228112609,7590.48388740466,-4540.682919785614,16903.765142684064,859.9233957697907
0.367,68733.04471171436,14509.383725449114,7397.240706252081,-6553.1697018076875,14794.214918706675,-2270.8127782863157
0.367,69366.2249286443,16501.53329945081,6877.519955983817,-8268.965545898,10870.317171845154,225.7792521288702
0.367,71502.87288461601,18543.962007067217,6020.861456408303,-9485.16424259497,6702.991044533905,1780.7414844003724
0.367,70461.2815929987,20616.10227160014,4832.565542630686,-10032.013578129496,3309.6451393516486,159.82388294150041
0.367,67095.2876919851,22697.659672456404,3333.0766089689496,-9793.798180868594,902.9107248480046,-1922.7517867802144
0.367,66918.53009683253,24767.933351761683,1555.8408510429012,-8726.010635624489,-950.3448084375983,-954.5527782108165
0.367,69096.6628905133,26806.33426708936,-453.53265523665306,-6861.542097728362,-2708.308609621837,2022.7373032120922
0.367,68667.9564318605,28793.614010096713,-2637.5250379092286,-4307.012699412047,-4372.104571212837,1019.2758553943095
0.367,65244.74206504132,30711.935079466646,-4929.153058852652,-1235.3236672086443,-5621.213678388265,-1709.495733984657
0.367,64292.825972178696,32544.033344347994,-7256.074336598357,2125.8052515540485,-6203.297329616158,-1128.4011031018617
0.367,66446.46125393645,34273.376084201314,-9543.312549711998,5513.947597837916,-6017.788243897742,1526.321587466975
0.367,66729.7025596741,35885.31032899082,-11714.53839596826,8658.43339791123,-5015.486045463324,1428.3890837783347
0.367,63596.25620797351,37367.29971861074,-13694.723657565688,11304.711628857838,-3308.7247262375336,-1416.1071084048508
0.367,61968.78099069369,38708.00822061909,-15414.390243144924,13233.798379955488,-1321.3038202703842,-1592.4553869783394
0.367,63952.095979702,39897.09185465478,-16812.481455419143,14280.783386507877,427.0118777717679,1191.1984326008114
0.367,64871.64674659333,40926.18058628693,-17837.06768011995,14351.969043671479,1696.9590244483916,1709.1716173719924
0.367,62124.97498094738,41789.258847230034,-18446.587454009747,13433.568795008876,2534.5810688869847,-949.7179427572846
0.367,59815.59274382505,42481.734094778294,-18612.62525920888,11589.37113010176,2974.3426806984053,-1861.2062620375364
0.367,61418.92807709314,42999.89732934661,-18321.549229374257,8953.122126998816,2974.8741756283644,716.1406844005596
0.367,62892.71269949826,43341.71911162553,-17573.577967903686,5719.1699016692155,2626.1274498331422,1967.752991507714
0.367,60747.21345272225,43507.4092341725,-16381.725087086992,2127.3718752949867,2151.995477313605,-443.14790555689615
0.367,58317.84705136384,43498.61892609928,-14772.338954301396,-1559.5252028062066,1648.7347432904216,-1929.4340965601896
0.368,60285.60522623125,43317.76288016983,-12784.981449482024,-5079.251537516814,1040.1293714139028,390.8059151812231
0.368,61752.7737322776,42968.66153787025,-10469.88412609758,-8188.550980288448,335.6600061884991,1890.7200532700517
0.368,60035.71272322092,42457.055586458824,-7885.296835526964,-10679.939320546968,-300.413129584928,-459.13385877903784
0.368,57300.66386469172,41789.76132183014,-5096.662575984782,-12398.955394726901,-786.102439060239,-1941.2053683533595
0.368,58994.56846649271,40973.86218994573,-2175.521821943731,-13256.131141014032,-1192.9421626180488,284.89526692398067
0.368,60996.56951386565,40017.2742309581,803.800705473175,-13228.960954287673,-1514.1891453475714,2041.748251074503
0.368,59962.48840838533,38929.41986706063,3767.6654953882457,-12358.100209568931,-1590.3612248805061,34.50826426004278
0.368,57015.99204730893,37720.5253454741,6644.406622773419,-10742.842174149137,-1364.7751635113177,-2071.2737175702423
0.368,57279.11678303681,36400.568453597545,9364.986400346765,-8533.130309644725,-1016.0656491302123,-481.03354961824334
0.368,60115.731968370914,34979.544928933974,11865.503205822342,-5913.982665823543,-713.1056515570898,1972.5569204255935
0.368,60547.567671247445,33468.43366189956,14090.495277762568,-3086.0282523807773,-398.5701186050653,1107.7517459385053
0.368,57965.31533781473,31879.01790722936,15994.160073681915,-249.5667615929279,32.16342062467663,-1715.7028106935431
0.368,57703.35289279853,30222.7698929585,17539.81716002277,2407.412147893093,479.2651171725482,-1404.9710042228744
0.368,60649.31281200801,28510.698257756703,18700.51976816902,4722.218725625235,759.707145943427,1453.5969369426148
0.368,61898.507106126206,26754.245268555285,19460.90134936943,6570.568270509624,869.7040110367714,1424.4303356507935
0.368,59701.42003314734,24965.360704989685,19817.37548794298,7873.138448817606,916.184129536641,-1293.7567496459196
0.368,58818.25790622925,23155.426677992982,19776.24774427566,8594.592572945136,873.3038338096553,-1597.1174516073515
0.368,61611.06367243096,21334.861671572755,19352.59334693366,8741.207467370286,637.6686578176492,1097.6849967083253
0.368,63529.73741647451,19513.971366313785,18570.771579631313,8359.138046062242,278.26518222348443,1778.5932534446547
0.368,61811.42470972833,17703.297614673153,17463.912664042506,7528.248488395101,-4.375687181853436,-872.0490138159257
0.368,60772.336813490016,15912.705280597014,16071.290634164572,6350.138090291927,-156.09047144845567,-1802.3802692665595
0.368,63823.796966528535,14150.892961288293,14436.242823981096,4936.844236202136,-281.64565942567174,788.9034620423263
0.368,65448.32175354025,12426.157025440189,12605.92978124647,3403.598936060909,-398.06456385804665,1687.3117148467427
0.368,63914.63445599491,10746.739018961378,10630.405478176972,1860.9886068475832,-418.1616067931732,-897.9221604266004
0.368,62125.24320188084,9119.904296841522,8559.775542236808,404.6848028822849,-372.0234279087746,-1771.765764704347
0.368,64735.65873332724,7551.384992777507,6442.022300434926,-891.3868083222825,-397.747040001992,725.9500981320871
0.368,66773.95901369561,6046.179263266177,4323.02613538887,-1975.2518897592427,-486.5346593166562,1974.120967206356
0.368,65656.64001186371,4609.178881144126,2246.4372835011486,-2815.60166375847,-464.9253416624706,-380.2680649563754
0.368,63300.1402974296,3244.434886088406,251.62191390233966,-3402.8866678846603,-278.1335544265927,-2048.808588839531
0.368,65163.20290126836,1954.4326004894883,-1628.1607956286603,-3748.5460344333355,-76.70404601804091,97.8011264395409
0.368,67568.25060465939,740.7451322590493,-3365.262519696985,-3878.6213796176908,41.06787500568532,2013.0889812644127
0.368,66904.22498038113,-395.1210373811942,-4936.689043129916,-3826.364577484884,158.28576127284055,159.3381228378421
0.368,64193.13719190803,-1452.2197660747472,-6325.022386151567,-3629.185810992789,321.34700564526145,-1990.8429857783813
0.368,65088.54807478763,-2431.0241840374524,-7519.6974405955525,-3327.0292917364754,404.32218416828937,-438.3974680310366
0.368,67696.63902481068,-3332.990010949672,-8516.111776579148,-2957.298911149831,322.4004255285523,1936.57396117789
0.368,67450.68042882447,-4159.568669999658,-9313.776322161357,-2549.255980303003,197.6944139780146,699.3644677862449
0.368,64608.7008248211,-4912.431247571121,-9916.229310716179,-2123.6208719747037,159.45390209890695,-1840.0042406551456
0.368,64472.355183643725,-5594.395323202092,-10331.917867238333,-1695.4475123769978,138.3571290132901,-938.4274240303639
0.368,67189.25442567522,-6209.224021443039,-10573.265335559434,-1274.2548628553036,27.52349265870373,1724.206988966791
0.368,67507.45385974096,-6760.55243177989,-10654.387977279386,-862.2869851472332,-95.11353575933106,1205.486789439019
0.368,64874.86539779489,-7251.811678447752,-10590.366352354558,-456.6571735519559,-98.36166623086763,-1539.4617376635651
0.369,63909.89588617038,-7687.1536793069645,-10398.06002233293,-54.79570619808054,-36.41767980277223,-1390.959372785348
0.369,66611.05950010533,-8071.512885537349,-10095.615785923046,343.16608266592755,-47.94450130411212,1360.9275093496362
0.369,67522.02719712582,-8409.560049705378,-9700.352718303346,735.8671367435337,-103.20138673692554,1560.4399316961517
0.369,65284.43876319394,-8705.380856481854,-9227.86902279176,1120.2543866287144,-69.87195249133254,-1160.1281636243457
0.369,63594.5574753949,-8963.364568015433,-8693.087402610987,1488.0020129705422,28.295762022963004,-1713.7354300838615
0.369,66066.48159819623,-9188.536662878174,-8110.511671251645,1824.6586132746747,45.94303754766986,932.3501097717872
0.369,67551.08446491772,-9385.618404271709,-7492.630293814976,2113.5408384310413,-19.007344846332103,1839.65523134451
0.369,65851.63663049182,-9558.481601274358,-6849.051536632273,2338.715149392999,-24.082703909730412,-682.4218700926867
0.369,63440.86688052022,-9710.947687620208,-6187.7884596806525,2484.045425122674,51.17545560576923,-1955.5477456221233
0.369,64862.79545578903,-9847.437848458032,-5516.356928473925,2533.1076118035016,60.85629894780436,277.49601020645423
0.369,67456.13425447157,-9972.239727199625,-4840.804854459811,2473.535074399844,-40.77257483328799,2082.861044013782
0.382,66839.2261075051,-10088.598722900437,-4164.557496962892,2301.4049904516696,-96.19210297705138,303.60299754917287
0.398,64340.92692624652,-10199.161625369374,-3489.397503081642,2020.6568792265166,-0.8722896960210846,-2033.6739274869724
0.415,65256.00734424679,-10306.865706472507,-2817.1314841331127,1640.6027257584342,126.88910571700433,-619.3905103663583
0.453,68193.20537962978,-10414.575841574948,-2149.3306064459534,1176.8755111228231,156.5569590569695,1874.6046688393817
0.453,68391.2418355038,-10524.132256074936,-1486.1883046491914,653.4479974826877,145.9174871196742,747.3191392446897
0.453,65945.69277115974,-10636.587669229591,-827.2064016152236,100.13897242346265,180.44052772666168,-1771.585530059774
0.453,66262.37228660253,-10753.197795513213,-172.98399814189273,-452.56089228273055,179.5367578512811,-976.9181848904755
0.453,69359.60881228553,-10875.328972166977,474.72265907030754,-975.2508227452233,47.544132123955364,1677.3230023317683
0.453,70355.33432428054,-11003.480587789154,1114.3326060253744,-1438.677658593427,-115.89399454054433,1220.7978104569938
0.469,68184.35408882548,-11137.279660447719,1744.3131129026056,-1815.8996959036099,-155.89991654939763,-1517.537954958494
