Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,750000.0,-2.1816896165205435e-06,-5.0331152579019545e-09,-6.596110324608162e-10,-5.948095349594951e-10,5.820766091346741e-11
0.0,750000.0,-2.1816896520476803e-06,-5.0331152579019545e-09,-6.596962975891074e-10,-5.95719029661268e-10,2.9103830456733704e-11
0.001,750000.0,-2.181689822577937e-06,-5.033072625337809e-09,-6.599805146834115e-10,-5.857145879417658e-10,5.820766091346741e-11
0.001,750000.0,-2.1816903696958434e-06,-5.032859462517081e-09,-6.606626357097412e-10,-5.44787326361984e-10,2.9103830456733704e-11
0.001,750000.0,-2.181691755254178e-06,-5.032191552345466e-09,-6.62055299471831e-10,-4.538378561846912e-10,0.0
0.001,750000.0,-2.1816947253228136e-06,-5.030557304053218e-09,-6.644711447734153e-10,-3.0468072509393096e-10,0.0
0.001,750000.0,-2.181700359926708e-06,-5.027175120631e-09,-6.67967015033355e-10,-1.0822986951097846e-10,0.0
0.001,750000.0,-2.1817101014676155e-06,-5.020936555411026e-09,-6.719744760630419e-10,1.0732037480920553e-10,0.0
0.001,750000.0,-2.181725790251221e-06,-5.0103921012123465e-09,-6.749587555532344e-10,3.028617356903851e-10,0.0
0.001,750000.0,-2.1817496786979973e-06,-4.99373697948613e-09,-6.742766345269047e-10,4.411049303598702e-10,0.0
0.001,750000.0,-2.181784424237776e-06,-4.968782718606235e-09,-6.662048690486699e-10,4.984030965715647e-10,0.0
0.001,750000.0,-2.181833067993466e-06,-4.932957153869211e-09,-6.461675639002351e-10,4.711182555183768e-10,0.0
0.002,750000.0,-2.1818989992539173e-06,-4.883332849203725e-09,-6.091624982218491e-10,3.738023224286735e-10,0.0
0.002,750000.0,-2.1819859128413555e-06,-4.8166555188799975e-09,-5.503295597009128e-10,2.3101165425032377e-10,0.0
0.002,750000.0,-2.1820977451625367e-06,-4.729400870928657e-09,-4.6560444388887845e-10,6.912159733474255e-11,0.0
0.002,750000.0,-2.182238588943619e-06,-4.617874083123752e-09,-3.523723535181489e-10,-8.731149137020111e-11,0.0
0.002,750000.0,-2.182412622175889e-06,-4.478323489820468e-09,-2.100080109812552e-10,-2.1736923372372985e-10,0.0
0.002,750000.0,-2.1826240441669142e-06,-4.307082690502284e-09,-4.027356226288248e-11,-3.0468072509393096e-10,0.0
0.002,750000.0,-2.182876997380845e-06,-4.100741080037551e-09,1.523972059658263e-10,-3.374225343577564e-10,0.0
0.002,750000.0,-2.183175503489565e-06,-3.856300168081361e-09,3.608136012189789e-10,-3.128661774098873e-10,0.0
0.002,750000.0,-2.1835234065292752e-06,-3.5713156876227004e-09,5.752269771619467e-10,-2.41016095969826e-10,0.0
0.002,750000.0,-2.1839243231625005e-06,-3.2440539143863134e-09,7.838423243811121e-10,-1.418811734765768e-10,0.0
0.002,750000.0,-2.1843816000455263e-06,-2.873647986234573e-09,9.735856565384893e-10,-3.728928277269006e-11,0.0
0.002,750000.0,-2.1848982783012616e-06,-2.4602400117146317e-09,1.1310703484923579e-09,5.4569682106375694e-11,0.0
0.003,750000.0,-2.1854770579921023e-06,-2.005094756896142e-09,1.2436487395461882e-09,1.2096279533579946e-10,0.0
0.003,750000.0,-2.1861202625927945e-06,-1.5106422779354034e-09,1.3004921584069962e-09,1.5643308870494366e-10,0.0
0.003,750000.0,-2.1868298105687245e-06,-9.804779210753622e-10,1.2935572613059776e-09,1.6189005691558123e-10,0.0
0.003,750000.0,-2.18760718695421e-06,-4.193196900814655e-10,1.2184102615719894e-09,1.4370016288012266e-10,0.0
0.003,750000.0,-2.188453414930791e-06,1.6706280803191476e-10,1.0747669421107275e-09,1.1095835361629725e-10,0.0
0.003,750000.0,-2.1893690416163736e-06,7.719620498392032e-10,8.66776872499031e-10,7.366907084360719e-11,0.0
0.003,750000.0,-2.190354130959804e-06,1.387860493196058e-09,6.030234089848818e-10,4.092726157978177e-11,0.0
0.003,750000.0,-2.1914082637408683e-06,2.0065584749318077e-09,2.9621105568367057e-10,2.000888343900442e-11,0.0
0.003,750000.0,-2.192530537570292e-06,2.6193447411060333e-09,-3.7488234738702886e-11,1.546140993013978e-11,0.0
0.003,750000.0,-2.193719581100595e-06,3.2171953989745816e-09,-3.793729774770327e-10,2.7284841053187847e-11,0.0
0.003,750000.0,-2.194973575342374e-06,3.790972868955578e-09,-7.093774456734536e-10,5.275069270282984e-11,0.0
0.003,750000.0,-2.196290267875156e-06,4.331624836595438e-09,-1.0074359124701004e-09,8.640199666842818e-11,0.0
0.003,750000.0,-2.1976669870582555e-06,4.830383204534883e-09,-1.2549321581900585e-09,1.1823431123048067e-10,0.0
0.003,750000.0,-2.1991006704524807e-06,5.278977255329664e-09,-1.4360921340994537e-09,1.355147105641663e-10,0.0
0.004,750000.0,-2.200587900347273e-06,5.66983260341658e-09,-1.539177674203529e-09,1.2823875294998288e-10,0.0
0.004,750000.0,-2.2021249392878417e-06,5.99625593622477e-09,-1.557395989948418e-09,9.367795428261161e-11,0.0
0.004,750000.0,-2.2037077584968756e-06,6.2526197552870144e-09,-1.489439682700322e-09,3.9108272176235914e-11,0.0
