Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-518652.29232934624,-40.48886912782262,-59.71801173346725,-113.89926486179665,-4617.632304435861,-105496.86435417354
0.18,-518446.0304315127,-276.13605699421396,-402.50334041958564,-747.2242590948501,-24891.03421326711,-66687.17992995749
0.18,-518324.7051626093,-954.4694556216897,-1367.6046005983005,-2439.1693503254396,-60549.53059224528,214189.57468144712
0.18,-518046.6494615853,-2315.1648063357507,-3240.45728961116,-5463.280634122932,-87200.60923643762,121772.76304590052
0.18,-517822.86379609874,-4545.964954425156,-6174.014838336498,-9656.658183000545,-75490.26663188978,-67304.0255811702
0.18,-517979.0577863524,-7786.923727352891,-10190.620217041824,-14467.011498956977,-17239.700403797193,-34526.566046143125
0.18,-518193.54512614553,-12134.70018516645,-15190.723354291553,-19058.784450618477,67672.54736711924,-81081.85822124641
0.18,-518444.5105128897,-17646.79686982932,-20967.371499884448,-22459.385377417413,143218.24991000612,-28398.639774296695
0.18,-518729.9869930729,-24345.645489722767,-27225.244183455045,-23723.02807712725,177236.00911974834,19606.75893202836
0.18,-519108.1785092567,-32222.5582303592,-33603.06693485652,-22089.365128497917,156995.41217915286,7116.3757130695885
0.18,-519017.6092407238,-41241.523683083295,-39698.12294143573,-17116.00652988005,92926.48399287653,30926.546981049803
0.18,-518881.8000414133,-51342.7828462703,-45091.51733415893,-8768.212704947897,10840.738612985208,2114.526329148255
0.18,-518798.91977297305,-62446.2492099987,-49373.09483728115,2544.5911804640227,-61360.63552353073,-2492.1768394762767
0.18,-518616.44013124,-74454.84797613803,-52165.01810835999,15989.008858782414,-105141.97399697262,-3649.6196180049155
0.181,-518399.8070239791,-87257.7082267969,-53142.9274107584,30381.690390566648,-116155.43532523571,-10142.690539635223
0.181,-518302.8898600209,-100733.16700115835,-52053.8026315318,44308.028400427895,-101906.87954103349,1312.1441819303
0.181,-518213.4828821997,-114751.60889682322,-48729.93192063823,56271.324962649654,-75192.14581796453,-980.0462018196267
0.181,-518076.4219851997,-129178.10960920615,-43098.5066819854,64855.30328276056,-47385.56295760024,2333.4800855479552
0.181,-518006.0586936544,-143874.84908007632,-35186.56508455841,68881.7608915659,-24600.07995709411,2654.626027212711
0.181,-517985.0480538664,-158703.31790402666,-25121.29764087797,67545.92567284445,-7553.607880744936,-658.0813293098763
0.181,-517877.5808665253,-173526.32024863144,-13125.888700776792,60514.92066521971,6005.564670156237,756.6731995888986
0.181,-517449.6790706729,-188209.72041284762,488.8420749842895,47979.13773243289,18337.40735702472,-1135.0795773141872
0.181,-517313.86987136246,-202623.94936530522,15336.476143452273,30651.263653659724,29871.47381313984,-364.58300026730285
0.181,-517519.4165133735,-216645.40446669195,30969.892176557554,9712.904761338526,39085.69297400074,-140.97434830994462
0.181,-517739.3576788137,-230157.76166692536,46898.29419071144,-13285.51519313187,43680.59357759873,-462.9745946803596
0.181,-517867.746098965,-243053.05041271728,62605.84476186473,-36560.81024023559,42100.32376027551,579.9450594850496
0.181,-517993.9887516486,-255232.44011594242,77571.19522707161,-58255.24067611467,34496.93309200785,123.48176151586813
0.181,-518382.372663304,-266606.8461308139,91286.96582248279,-76601.69835469546,22719.94360330019,145.64904235526046
0.181,-518587.38286344806,-277097.4148183812,103278.34090001942,-90080.22981079559,9517.876848429534,13.414507491877885
0.182,-518411.4299310959,-286635.79982163844,113120.23220814118,-97551.05589402093,-2497.2924867363845,-39.37033842627716
0.182,-518209.0125333086,-295164.1981990895,120452.45959983514,-98352.07174500891,-11605.883707665718,202.94725645848666
0.182,-518097.4326249877,-302635.2888426385,124992.23988983399,-92353.01891516558,-17222.335409401574,-155.01405414161854
0.182,-518043.69903131714,-309012.162080196,126543.48302999888,-79962.61871296277,-19667.915608104093,-149.1566271977208
0.182,-517976.733204929,-314268.1830314669,125002.75258130228,-62088.971614130154,-19696.142903687993,-74.51588391848782
0.182,-517878.6537502592,-318386.7337517009,120361.87674965942,-40057.81178260276,-18046.61305118521,-25.825440840868396
0.182,-517736.4966555234,-321360.8408657495,112707.23031401148,-15497.072621422645,-15218.178583630599,109.09635817697563
0.182,-517603.54847950325,-323192.72006449813,102215.79160578408,9800.970485765756,-11490.940274459452,43.05823514286021
0.182,-517477.3952337975,-323893.26612213574,89148.19467223338,34027.15026679194,-7091.73063742833,15.120781548903324
0.182,-517363.5801510311,-323481.50073038205,73839.11970363856,55499.34533019393,-2352.496976950287,-20.942010603816016
0.182,-517039.7480773626,-321983.96228529786,56685.4872084397,72790.76281150871,2245.4213475235074,2.2825945737131406
0.182,-516694.9053639061,-319434.0258203532,38132.97362288601,84832.33759137607,6155.5707008232075,68.76547588505491
0.182,-516829.3734585492,-315871.2365481668,18661.261672571243,90981.49793032854,8907.532646218326,-111.22114764865546
0.182,-516964.6462159928,-311340.7344551572,-1231.5271914481896,91052.9044455105,10223.99598981539,-215.42271916690515
0.182,-517074.3485777794,-305892.6698182815,-21044.499503909898,85310.83696590911,10084.051265117942,8.59921609936282
0.27,-517254.2354171557,-299581.5257028972,-40289.087185911296,74426.18368130937,8718.422109395255,118.06736692866252
0.27,-517552.9441300564,-292465.4231310947,-58503.19370240048,59403.38658915244,6527.5607403453705,46.78273690183414
0.27,-518014.4629495696,-284605.4714032088,-75264.04163406322,41484.99612986834,3958.1443566337166,-2.50208982215554
0.27,-517983.4387282656,-276065.1060898491,-90199.25967517745,22043.287908358183,1402.8435173652724,66.74791169742821
0.27,-517897.33980862383,-266909.34124704567,-102995.80515941228,2468.93408685179,-842.0246785995996,200.30304821305617
0.27,-517843.8744358867,-257204.02415900066,-113406.65127800565,-15934.171933996206,-2585.32878227606,25.226829194129095
0.27,-517681.2431432299,-247015.20436529344,-121255.28617163886,-32040.050319082475,-3741.51560256259,-127.01165287387266
0.271,-517467.4710592593,-236408.57308911413,-126437.91465015046,-44971.12413534751,-4313.589924381954,-44.345751209926675
0.271,-517360.7191277408,-225448.94392788378,-128923.3552852609,-54143.72463307688,-4363.060167424288,-83.13782908175199
0.271,-517280.074033746,-214199.81029826656,-128750.7977361859,-59286.907236981424,-3985.027572495671,-76.39580701025261
0.271,-517108.055008418,-202722.955080329,-126025.56025786509,-60435.101217483534,-3288.994893788481,26.536521578440443
0.271,-516888.3820639112,-191078.06703046593,-120913.01501156074,-57897.24768111473,-2382.5193762221334,78.32329839047452
0.271,-516711.7138757365,-179322.38450872,-113630.99788944433,-52207.07094360931,-1365.4548372806885,50.18117956467904
0.271,-516461.8213727262,-167510.39923197648,-104441.07254110441,-44060.39445567081,-334.7855655490748,-8.426269711257191
0.271,-516029.71744891617,-155693.59275198824,-93638.94870378553,-34245.84086941313,614.7480960151888,31.358908205816988
0.271,-516037.67466994224,-143920.22082466425,-81544.42822212867,-23575.381738872962,1395.4527518399145,-52.99290613096673
0.271,-516169.1029273394,-132235.22736130471,-68491.34553972777,-12820.808141068903,1927.6644361429371,-219.3459026405617
0.271,-516386.2724764673,-120680.24459936294,-54817.75964065127,-2660.7339537866665,2151.0655928613432,-84.75819645058073
0.271,-516649.1289912617,-109293.57033021697,-40856.530731081206,6358.8229072532195,2052.9507505913143,76.28593651746633
0.271,-516910.2867734775,-98110.11968083878,-26926.548634819188,13848.419236662123,1686.411572491901,100.08943989114778
0.271,-517330.8571971485,-87161.394786116,-13324.912382261435,19583.270131514997,1157.3176922651,90.3990310573572
0.272,-517354.0136044042,-76475.46358575938,-320.23726111323003,23496.585264791796,590.365172995178,74.1534813069884
0.43,-517264.6960335608,-66076.8952736229,11852.846391866744,25660.63051629918,97.94456131135757,152.18053375731688
0.43,-517122.6283458028,-55986.69113713752,22997.847532244756,26258.568672657035,-244.92482488160385,36.93653150020691
0.43,-516998.8890884983,-46222.30503390277,32959.03585442969,25550.482150168762,-421.32156551246044,-130.61588336310524
0.43,-516960.53349501296,-36797.75713755299,41622.537301165336,23837.413086865847,-472.7297933524924,-127.79713931756851
0.43,-516912.521947923,-27723.798523581467,48916.03084385362,21427.167574867424,-471.73042077145783,-112.67496263170324
0.43,-516801.9255163581,-19008.083830957243,54807.21585604548,18605.057314971775,-480.28918034147136,15.451521300317836
0.43,-516624.7208863165,-10655.326023076614,59301.22641048315,15611.870234905882,-517.3388275736238,101.41566940434859
0.43,-516453.3277098332,-2667.4509021991407,62437.127961931306,12630.261340657364,-556.0370658257812,59.82248094554234
0.43,-516311.5282430087,4956.219691706645,64283.63476005313,9779.739928248382,-550.2205449443163,4.293446968193166
0.43,-516095.6103915704,12218.760825528054,64934.251031313666,7119.630722297408,-467.95101563416483,-33.413543739006855
0.431,-515604.14023448713,19125.461462806335,64502.10814766711,4658.755873467116,-306.9793172223517,47.03431766257563
0.431,-515480.13275624905,25683.65310261929,63114.67395943118,2369.8417765090862,-92.65234307767878,1.5942001264193095
0.431,-515711.60742182826,31902.435184123122,60908.34921840312,206.06676584134914,122.71317807561081,-237.4377679744066
0.431,-515900.5243659645,37792.310112290106,58023.151863109946,-1882.4318196275408,269.8374517372049,-163.7262436716701
0.431,-516092.0341124576,43364.890465696364,54597.89647531615,-3933.616937268348,300.0707732972396,106.7904899076384
0.431,-516415.3297442591,48632.701646254485,50766.03284359631,-5961.792962063751,219.4996759129117,122.72666057870083
0.431,-516835.72135397454,53608.986280555546,46652.098287597524,-7950.502643663235,82.8998772662917,48.66181842882361
0.431,-516736.83723650425,58307.54200464016,42368.89778005735,-9850.564522707507,-36.27874453851109,129.87291099547292
0.431,-516534.419838717,62742.676701271426,38015.57029742777,-11582.979824759946,-70.99689741984275,207.54178303552908
0.431,-516337.7244875103,66929.19346352498,33676.405920137855,-13046.4133480419,13.293588479101345,4.268334906199016
0.431,-516215.9521837178,70882.27857289658,29420.196769406983,-14128.560085046825,192.2015078219656,-191.76091822018498
0.431,-516095.1633566813,74617.32115622975,25300.124937716373,-14719.835520499026,385.0332379313204,-158.33307145260915
0.431,-515964.1821341732,78149.74007555697,21354.244928014676,-14727.491971292833,495.3582361305989,-75.69718556309817
