Elapsed (s),raw,delta,theta,alpha,beta,gamma
0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,-518847.1995409965,-40.504084663743875,-59.74045349517237,-113.94206769608768,-4619.367590002308,-105536.5096039357
0.18,-518765.2133423345,-276.24953538943197,-402.668917496122,-747.532371366888,-24901.495286244684,-66737.53483354453
0.18,-518679.0250157148,-954.8970983649801,-1368.219102011737,-2440.2728725489005,-60578.566439211856,214246.91071136814
0.18,-518742.7721909013,-2316.3091330421244,-3242.069653283066,-5466.044384447427,-87252.63160049783,121795.79452015493
0.18,-518694.6712368335,-4548.489029770161,-6177.49048109242,-9662.293988124242,-75561.63364319458,-67365.33428682145
0.18,-518647.55375952175,-7791.804359780657,-10197.165074999719,-14476.951639382554,-17316.759826343943,-34387.4951811339
0.18,-518720.8674813351,-12143.16724731167,-15201.721264773412,-19074.17719290359,67621.68643205498,-80917.39062213333
0.18,-518630.2982128022,-17660.173931009365,-20984.070888240603,-22480.364504215802,143241.29677591266,-28430.428031648422
0.18,-518532.75519999926,-24365.14791429044,-27248.39738499071,-23748.057456867384,177375.0062871395,19572.153339842407
0.18,-518566.37222366006,-32249.07555860305,-33632.58169315744,-22114.8503631619,157260.05238012082,7028.387943555572
0.18,-518472.5843039256,-41275.45195349536,-39732.840372831604,-17136.426573654786,93274.57522210656,30733.45220429376
0.18,-518376.38239579,-51383.98092160835,-45129.23312098265,-8776.951167461531,11175.74507256669,1971.8658750915056
0.18,-518422.2481754122,-62494.11127053633,-49410.80362638185,2553.892464724421,-61162.96405572245,-2487.332237168317
0.18,-518361.4514304938,-74508.42974005642,-52199.26956405354,16020.980775192005,-105182.01023351346,-3530.9720285180083
0.181,-518406.24432638224,-87315.87289563724,-53170.22201316431,30437.97482054455,-116461.55864563555,-10048.49817914587
0.181,-518395.6048960215,-100794.73634686852,-52070.98454954845,44386.44763620496,-102418.50936565695,1381.3122900602466
0.181,-518326.6721161213,-114815.47779710783,-48734.498269796495,56365.71459804542,-75778.255001004,-890.7548865685676
